Set,File,PID,angular_velocity,Band,Radius_range
1,1,18,0.0346340856390976,Outer,12-14
1,1,18,-0.029119100799325,Outer,12-14
1,1,18,0.0041733900119722,Outer,12-14
1,1,18,0.0090350677355557,Outer,12-14
1,1,18,0.0014037384567795,Outer,12-14
1,1,18,-0.0379373647277883,Outer,12-14
1,1,18,0.0154522314263561,Outer,12-14
1,1,18,0.013824665107716,Outer,12-14
1,1,18,0.0500674076040539,Outer,12-14
1,1,18,0.132652706077744,Outer,12-14
1,1,18,0.1010328967799063,Outer,12-14
1,1,18,0.2094452191034985,Outer,12-14
1,1,18,0.3419450371902659,Outer,12-14
1,1,18,0.036505211716912,Outer,12-14
1,1,18,0.4206931480101685,Outer,12-14
1,1,18,0.5962855190078553,Outer,12-14
1,1,18,0.1405327837620618,Outer,12-14
1,1,18,0.0466451710533015,Outer,12-14
1,1,18,0.1037118515781401,Outer,12-14
1,1,18,0.2147801033718828,Outer,12-14
1,1,18,-0.0442388610398349,Outer,12-14
1,1,18,0.2351491944993644,Outer,12-14
1,1,18,-0.018404680186312,Outer,12-14
1,1,18,0.0616170164824629,Outer,12-14
1,1,18,0.040931589666469,Outer,12-14
1,1,18,-0.0323300782927127,Outer,12-14
1,1,18,-0.0678119971656801,Outer,12-14
1,1,18,-0.0240283691577638,Outer,12-14
1,1,18,-0.1990059439205005,Outer,12-14
1,1,18,0.2627764274979483,Outer,12-14
1,1,18,0.0024040410296044,Outer,12-14
1,1,18,-0.0655652285282761,Outer,12-14
1,1,18,0.0571395868638973,Outer,12-14
1,1,18,0.0181474507844519,Outer,12-14
1,1,18,0.1345246322369977,Outer,12-14
1,1,18,0.1251829070597585,Outer,12-14
1,1,18,0.0493292786693801,Outer,12-14
1,1,18,0.1577408321893547,Outer,12-14
1,1,18,-0.078836985191744,Outer,12-14
1,1,18,0.0289725412536592,Outer,12-14
1,1,18,0.0118386036455415,Outer,12-14
1,1,18,0.1564156567624381,Outer,12-14
1,1,18,0.4632115034389095,Outer,12-14
1,1,18,0.4200770540216161,Outer,12-14
1,1,18,0.1032769170117915,Outer,12-14
1,1,18,0.9024440492982162,Outer,12-14
1,1,18,0.309497168912614,Outer,12-14
1,1,18,-0.0013257337206056,Outer,12-14
1,1,18,0.0441634423637786,Outer,12-14
1,1,18,0.0801128627459579,Outer,12-14
1,1,18,-0.000239318825272,Outer,12-14
1,1,18,0.0134882309583899,Outer,12-14
1,1,18,0.1340985450930594,Outer,12-14
1,1,18,0.0019360649737345,Outer,12-14
1,1,18,-0.0439626081811912,Outer,12-14
1,1,18,0.0884270797887722,Outer,12-14
1,1,18,0.1142000388753059,Outer,12-14
1,1,18,-0.0125299454196423,Outer,12-14
1,1,18,0.0142543625899125,Outer,12-14
1,1,18,0.0250144496059938,Outer,12-14
1,1,18,0.0610922423107576,Outer,12-14
1,1,18,-0.0257430742721154,Outer,12-14
1,1,18,0.1356636254035206,Outer,12-14
1,1,18,-0.1463764068561888,Outer,12-14
1,1,18,0.243458890031317,Outer,12-14
1,1,18,-0.15365204411244,Outer,12-14
1,1,18,-0.0288612779583612,Outer,12-14
1,1,18,0.1766467210182805,Outer,12-14
1,1,18,0.0302345044476393,Outer,12-14
1,1,18,-0.0360729433188731,Outer,12-14
1,1,18,-0.136500188733299,Outer,12-14
1,1,18,-0.0173578319544285,Outer,12-14
1,1,18,0.1881940821610168,Outer,12-14
1,1,18,-0.0148369321368808,Outer,12-14
1,1,18,0.0246105592874714,Outer,12-14
