Set,File,PID,angular_velocity,Band,Radius_range
1,1,19,0.0045567332497906,Outer,12-14
1,1,19,-0.0020034051122288,Outer,12-14
1,1,19,0.2844467693753749,Outer,12-14
1,1,19,0.2287671913071314,Outer,12-14
1,1,19,0.1828179742714799,Outer,12-14
1,1,19,-0.0126104426668018,Outer,12-14
1,1,19,-0.0799633859303421,Outer,12-14
1,1,19,0.2042508525144768,Outer,12-14
1,1,19,0.3736010618721446,Outer,12-14
1,1,19,0.1862633064964924,Outer,12-14
1,1,19,0.3202881886635116,Outer,12-14
1,1,19,0.2985087110044606,Outer,12-14
1,1,19,0.0760041363361967,Outer,12-14
1,1,19,0.2098085839739676,Outer,12-14
1,1,19,0.1246203391745033,Outer,12-14
1,1,19,0.1254276553338202,Outer,12-14
1,1,19,0.1626599528487173,Outer,12-14
1,1,19,-0.0417280835452906,Outer,12-14
1,1,19,0.1519037672911083,Outer,12-14
1,1,19,0.0225343390808165,Outer,12-14
1,1,19,-0.0086551697693519,Outer,12-14
1,1,19,0.0083316189755704,Outer,12-14
1,1,19,-0.0545174908572088,Outer,12-14
1,1,19,0.190870786630807,Outer,12-14
1,1,19,0.0215045579863488,Outer,12-14
1,1,19,-0.0200410262991024,Outer,12-14
1,1,19,-0.0027211082219773,Outer,12-14
1,1,19,0.0601344076890617,Outer,12-14
1,1,19,0.0817680878642646,Outer,12-14
1,1,19,0.0159134446593696,Outer,12-14
1,1,19,0.0147949090773984,Outer,12-14
1,1,19,0.0043706214141483,Outer,12-14
1,1,19,0.1183180535734127,Outer,12-14
1,1,19,0.0096149980911626,Outer,12-14
1,1,19,0.0028968171891827,Outer,12-14
1,1,19,0.0128105241384846,Outer,12-14
1,1,19,0.0357457095015307,Outer,12-14
1,1,19,-0.0343240174368562,Outer,12-14
1,1,19,0.0036994282558437,Outer,12-14
1,1,19,-0.0340679725772608,Outer,12-14
1,1,19,-0.0348556057585311,Outer,12-14
1,1,19,0.2663834380988756,Outer,12-14
1,1,19,0.4571851207413684,Outer,12-14
1,1,19,0.2472042233124236,Outer,12-14
1,1,19,-0.0784857620324026,Outer,12-14
1,1,19,0.1204230384590334,Outer,12-14
1,1,19,0.052171391901989,Outer,12-14
1,1,19,0.1638066893720187,Outer,12-14
1,1,19,0.3189301875807135,Outer,12-14
1,1,19,-0.0074761433354515,Outer,12-14
1,1,19,-0.0553289954133866,Outer,12-14
1,1,19,0.1377277397068006,Outer,12-14
1,1,19,0.5166406084505732,Outer,12-14
1,1,19,0.0949234848433291,Outer,12-14
1,1,19,-0.0112844857402585,Outer,12-14
1,1,19,0.2223471634260154,Outer,12-14
1,1,19,-0.009918427547563,Outer,12-14
1,1,19,0.0519851071327179,Outer,12-14
1,1,19,-0.027873389131571,Outer,12-14
1,1,19,0.0599779148388379,Outer,12-14
1,1,19,0.001546454273356,Outer,12-14
1,1,19,0.3135196096006933,Outer,12-14
1,1,19,0.1826463971149796,Outer,12-14
1,1,19,0.097933754971053,Outer,12-14
1,1,19,0.1541744843821511,Outer,12-14
1,1,19,0.0850526474861084,Outer,12-14
1,1,19,0.0656394501471431,Outer,12-14
1,1,19,-0.0340239628416476,Outer,12-14
1,1,19,-0.0168374187009558,Outer,12-14
1,1,19,0.0262189533015724,Outer,12-14
1,1,19,0.0106054326644455,Outer,12-14
1,1,19,0.0299358954560133,Outer,12-14
1,1,19,0.0244317187143745,Outer,12-14
1,1,19,0.104488211864981,Outer,12-14
1,1,19,-0.0078442100947002,Outer,12-14
1,1,19,0.0090302389333318,Outer,12-14
