Set,File,PID,angular_velocity,Band,Radius_range
1,1,8,0.4493407369825348,Outer,12-14
1,1,8,0.2797440322676143,Outer,12-14
1,1,8,-0.0171152912760268,Outer,12-14
1,1,8,0.1061635270883218,Outer,12-14
1,1,8,0.010717410659601,Outer,12-14
1,1,8,0.0447145871259051,Outer,12-14
1,1,8,-0.0028271047834236,Outer,12-14
1,1,8,-0.0206396942474986,Outer,12-14
1,1,8,-0.0254492089787845,Outer,12-14
1,1,8,0.0203081202772876,Outer,12-14
1,1,8,-0.0361841626824031,Outer,12-14
1,1,8,-0.0276119002858985,Outer,12-14
1,1,8,0.0237032132119265,Outer,12-14
1,1,8,0.1075569897100843,Outer,12-14
1,1,8,-0.009249741749489,Outer,12-14
1,1,8,0.0104390041623139,Outer,12-14
1,1,8,0.1323603480644486,Outer,12-14
1,1,8,-0.0652164644681172,Outer,12-14
1,1,8,0.0193129481963487,Outer,12-14
1,1,8,0.1136762034166425,Outer,12-14
1,1,8,0.1428409251432958,Outer,12-14
1,1,8,-0.1055420979669854,Outer,12-14
1,1,8,0.0611746985890535,Outer,12-14
1,1,8,0.0169784475143437,Outer,12-14
1,1,8,0.0721849244505081,Outer,12-14
1,1,8,-0.0216271094731608,Outer,12-14
1,1,8,0.1844969642983072,Outer,12-14
1,1,8,-0.0183885435164676,Outer,12-14
1,1,8,0.4587391323987249,Outer,12-14
1,1,8,-0.2681063943395418,Outer,12-14
1,1,8,-0.0116005163259549,Outer,12-14
1,1,8,0.0948066013127206,Outer,12-14
1,1,8,0.1264799995463392,Outer,12-14
1,1,8,-0.0507483701278066,Outer,12-14
1,1,8,-0.1580158427670865,Outer,12-14
1,1,8,0.0623932185686308,Outer,12-14
1,1,8,0.1254871251702991,Outer,12-14
1,1,8,0.2546291397861031,Outer,12-14
1,1,8,0.053332868616196,Outer,12-14
1,1,8,-0.0572727887975279,Outer,12-14
1,1,8,0.0547839330447956,Outer,12-14
1,1,8,-0.0101392533661881,Outer,12-14
1,1,8,0.0078136418704337,Outer,12-14
1,1,8,0.1204580336475649,Outer,12-14
1,1,8,0.0848717198971824,Outer,12-14
1,1,8,-0.0363131288901961,Outer,12-14
1,1,8,0.2349439039984382,Outer,12-14
1,1,8,0.6248132193651563,Outer,12-14
1,1,8,0.3152224029429846,Outer,12-14
1,1,8,-0.0063880848000357,Outer,12-14
1,1,8,-0.0174662797657783,Outer,12-14
1,1,8,0.0302342583524453,Outer,12-14
1,1,8,-0.0559154913837796,Outer,12-14
1,1,8,0.0140740001409862,Outer,12-14
1,1,8,0.0128882510708052,Outer,12-14
1,1,8,-0.0272675858349167,Outer,12-14
1,1,8,0.0244510979677805,Outer,12-14
1,1,8,0.0252561344048345,Outer,12-14
1,1,8,-0.0124236332374514,Outer,12-14
1,1,8,-0.0381310687404878,Outer,12-14
1,1,8,-0.3952380287881456,Outer,12-14
1,1,8,0.0119216276624189,Outer,12-14
1,1,8,-0.0309948313707266,Outer,12-14
1,1,8,0.0797839073439208,Outer,12-14
1,1,8,0.0461187403334455,Outer,12-14
1,1,8,0.0080284287155434,Outer,12-14
1,1,8,0.0176218144557074,Outer,12-14
1,1,8,-0.024902515522172,Outer,12-14
1,1,8,0.0272671864544395,Outer,12-14
1,1,8,0.0146957403155547,Outer,12-14
1,1,8,0.0691406383769384,Outer,12-14
1,1,8,0.1534722028554336,Outer,12-14
1,1,8,0.1929956074754915,Outer,12-14
1,1,8,0.0312959214547468,Outer,12-14
1,1,8,-0.0011397929803989,Outer,12-14
1,1,8,0.2037500492544377,Outer,12-14
1,1,8,0.127584948052398,Outer,12-14
1,1,8,0.1242080390414592,Outer,12-14
1,1,8,0.0363812535258851,Outer,12-14
1,1,8,0.0648669095200182,Outer,12-14
1,1,8,0.0176221177608999,Outer,12-14
1,1,8,0.0126268955410182,Outer,12-14
1,1,8,-0.0120949576471738,Outer,12-14
1,1,8,0.0076064877377124,Outer,12-14
1,1,8,-0.0138673658374357,Outer,12-14
1,1,8,0.0114450926831999,Outer,12-14
1,1,8,0.0038880140091013,Outer,12-14
1,1,8,-0.0068823572655603,Outer,12-14
1,1,8,0.010035283607201,Outer,12-14
1,1,8,-0.0057093932225282,Outer,12-14
1,1,8,-0.0243355503069144,Outer,12-14
1,1,8,0.0126895097675281,Outer,12-14
1,1,8,0.0096158830371706,Outer,12-14
1,1,8,-0.0133044446024381,Outer,12-14
1,1,8,0.1084862470543259,Outer,12-14
1,1,8,0.0807129815938512,Outer,12-14
1,1,8,-0.0459225973524142,Outer,12-14
1,1,8,0.0390084480527779,Outer,12-14
1,1,8,-0.0100992123836434,Outer,12-14
1,1,8,-0.0070445682721747,Outer,12-14
1,1,8,-0.0057399699293081,Outer,12-14
1,1,8,0.011848620694109,Outer,12-14
1,1,8,0.0101382607031785,Outer,12-14
1,1,8,0.0556836196597552,Outer,12-14
1,1,8,0.097368818473134,Outer,12-14
1,1,8,-0.021851661612998,Outer,12-14
1,1,8,0.0369124026618203,Outer,12-14
1,1,8,0.1564514220328048,Outer,12-14
1,1,8,0.0877725356823262,Outer,12-14
1,1,8,-0.1103109145262219,Outer,12-14
1,1,8,-0.0398794186011493,Outer,12-14
1,1,8,0.0098279824638467,Outer,12-14
1,1,8,0.0133425532411379,Outer,12-14
1,1,8,0.0875577088004306,Outer,12-14
1,1,8,-0.0591434973235185,Outer,12-14
1,1,8,0.0951195659459909,Outer,12-14
1,1,8,0.0159192465895854,Outer,12-14
1,1,8,0.2385273799245695,Outer,12-14
1,1,8,0.296484894554105,Outer,12-14
1,1,8,0.2805602037532315,Outer,12-14
1,1,8,0.4500989019207555,Outer,12-14
1,1,8,0.0230786246521401,Outer,12-14
1,1,8,0.0709877675758505,Outer,12-14
1,1,8,0.0180506768649943,Outer,12-14
1,1,8,0.0070620603863047,Outer,12-14
1,1,8,-0.0289983035809466,Outer,12-14
1,1,8,0.1187168035412988,Outer,12-14
1,1,8,0.1497002064266883,Outer,12-14
1,1,8,-0.1814850464178077,Outer,12-14
