Set,File,PID,angular_velocity,Band,Radius_range
1,1,5,0.1406107745579872,Outer,12-14
1,1,5,0.19565695459189,Outer,12-14
1,1,5,-0.0391598308884852,Outer,12-14
1,1,5,0.317468416477201,Outer,12-14
1,1,5,0.2919261862921436,Outer,12-14
1,1,5,0.2208511205249932,Outer,12-14
1,1,5,0.3721242378763243,Outer,12-14
1,1,5,-0.0157028101127552,Outer,12-14
1,1,5,0.0360191494956461,Outer,12-14
1,1,5,0.0965065693711597,Outer,12-14
1,1,5,-0.0014142412608486,Outer,12-14
1,1,5,0.006993347705912,Outer,12-14
1,1,5,0.1414813858745551,Outer,12-14
1,1,5,-0.0315706690697101,Outer,12-14
1,1,5,-0.0207781119031684,Outer,12-14
1,1,5,0.1038483162612098,Outer,12-14
1,1,5,0.1070018362526057,Outer,12-14
1,1,5,-0.0211130593203074,Outer,12-14
1,1,5,0.02168683444948,Outer,12-14
1,1,5,0.0212792919504849,Outer,12-14
1,1,5,0.0593501776682861,Outer,12-14
1,1,5,-0.016558773256273,Outer,12-14
1,1,5,0.1541935158317504,Outer,12-14
1,1,5,-0.1494448708440905,Outer,12-14
1,1,5,0.2348878142787436,Outer,12-14
1,1,5,-0.1626058705115305,Outer,12-14
1,1,5,-0.0284476056528757,Outer,12-14
1,1,5,0.1293880122121655,Outer,12-14
1,1,5,0.0868888941808716,Outer,12-14
1,1,5,-0.0509945857834175,Outer,12-14
1,1,5,-0.150929676059154,Outer,12-14
1,1,5,0.0292963017176117,Outer,12-14
1,1,5,0.1661145098354728,Outer,12-14
1,1,5,-0.0223440107475569,Outer,12-14
1,1,5,0.0284615282999864,Outer,12-14
1,1,5,-0.0551355328250866,Outer,12-14
1,1,5,0.0579745449705906,Outer,12-14
1,1,5,-0.0290596450907836,Outer,12-14
1,1,5,0.0250482843004316,Outer,12-14
1,1,5,0.1236159038993971,Outer,12-14
1,1,5,0.0300535145123257,Outer,12-14
1,1,5,0.0228003167344179,Outer,12-14
1,1,5,0.2275740425205628,Outer,12-14
1,1,5,-0.0711106888769039,Outer,12-14
1,1,5,-0.0516174090339744,Outer,12-14
1,1,5,0.0081635512701438,Outer,12-14
1,1,5,-0.0284291554914761,Outer,12-14
1,1,5,0.0033923764951313,Outer,12-14
1,1,5,-0.0223090629138034,Outer,12-14
1,1,5,0.0020052651483504,Outer,12-14
1,1,5,0.0142603615652565,Outer,12-14
1,1,5,-0.0194454925960068,Outer,12-14
1,1,5,-0.0749351790815771,Outer,12-14
1,1,5,0.0960242131840978,Outer,12-14
1,1,5,0.0789554992618573,Outer,12-14
1,1,5,0.1965347352501432,Outer,12-14
1,1,5,0.0053415331527535,Outer,12-14
1,1,5,0.1166205963152666,Outer,12-14
1,1,5,0.0485740778121028,Outer,12-14
1,1,5,-0.024689170207333,Outer,12-14
1,1,5,0.0589957099441118,Outer,12-14
1,1,5,-0.0465853435947378,Outer,12-14
1,1,5,0.1941849513299689,Outer,12-14
1,1,5,0.224199747796856,Outer,12-14
1,1,5,0.0667152155237706,Outer,12-14
1,1,5,0.1469926979331175,Outer,12-14
1,1,5,0.0786930230528337,Outer,12-14
1,1,5,0.0782243777746902,Outer,12-14
1,1,5,-0.0355351240086454,Outer,12-14
1,1,5,0.0030632610577816,Outer,12-14
1,1,5,0.0087342893798174,Outer,12-14
1,1,5,0.0101876140449173,Outer,12-14
1,1,5,0.0198301875796769,Outer,12-14
1,1,5,0.033498079573941,Outer,12-14
1,1,5,0.1084240240860454,Outer,12-14
1,1,5,-0.0217685874794,Outer,12-14
1,1,5,0.0140802083610624,Outer,12-14
1,1,5,-0.0815916586627611,Outer,12-14
1,1,5,-0.0654609505786041,Outer,12-14
1,1,5,-0.0107919845666533,Outer,12-14
1,1,5,-0.0077516483842972,Outer,12-14
1,1,5,-0.0024631050030401,Outer,12-14
1,1,5,-0.0031449461853552,Outer,12-14
1,1,5,-0.0131228226946609,Outer,12-14
1,1,5,0.0219308013839834,Outer,12-14
1,1,5,-0.0869756499047076,Outer,12-14
1,1,5,0.0727022769033176,Outer,12-14
1,1,5,0.049733536895836,Outer,12-14
1,1,5,-0.0445157440347339,Outer,12-14
1,1,5,0.0198227844132681,Outer,12-14
1,1,5,0.0550928343065528,Outer,12-14
1,1,5,0.080906062661064,Outer,12-14
1,1,5,0.2024142979914405,Outer,12-14
1,1,5,-0.0686838647871201,Outer,12-14
1,1,5,0.0612978366204397,Outer,12-14
1,1,5,0.1569302997149835,Outer,12-14
1,1,5,0.0241720607087048,Outer,12-14
1,1,5,-0.0052314985722881,Outer,12-14
1,1,5,-0.013526482971689,Outer,12-14
1,1,5,0.1263763730930627,Outer,12-14
1,1,5,0.1046630025232744,Outer,12-14
1,1,5,-0.1602216133436558,Outer,12-14
1,1,5,0.3534377388955496,Outer,12-14
1,1,5,0.4947868119210934,Outer,12-14
1,1,5,0.0161560915122995,Outer,12-14
1,1,5,0.1371916134365474,Outer,12-14
1,1,5,0.0081811901817134,Outer,12-14
1,1,5,-0.0518551294921416,Outer,12-14
1,1,5,0.0218461883295799,Outer,12-14
1,1,5,0.048230131286203,Outer,12-14
1,1,5,0.0512518432548745,Outer,12-14
1,1,5,0.0848905344073482,Outer,12-14
1,1,5,0.0076058982880131,Outer,12-14
1,1,5,0.2060705255957868,Outer,12-14
1,1,5,-0.0270142326483795,Outer,12-14
1,1,5,0.0964229451604299,Outer,12-14
1,1,5,0.1695398290485426,Outer,12-14
1,1,5,0.1119568789009912,Outer,12-14
1,1,5,0.2013280601440019,Outer,12-14
1,1,5,-0.0614847995487082,Outer,12-14
1,1,5,-0.1323080798580673,Outer,12-14
1,1,5,0.1782136747678184,Outer,12-14
1,1,5,0.2554819355455411,Outer,12-14
1,1,5,0.1482587392327063,Outer,12-14
1,1,5,0.1348151715343535,Outer,12-14
1,1,5,-0.2288875519519915,Outer,12-14
1,1,5,0.1628691230840409,Outer,12-14
1,1,5,-0.0567034298387048,Outer,12-14
1,1,5,0.0727908829119869,Outer,12-14
1,1,5,0.096639598829185,Outer,12-14
1,1,5,-0.0631362816621381,Outer,12-14
1,1,5,0.0077491734745867,Outer,12-14
1,1,5,0.0567022969197044,Outer,12-14
1,1,5,0.127314098762767,Outer,12-14
1,1,5,-0.0230772832214762,Outer,12-14
1,1,5,0.0191513927828088,Outer,12-14
1,1,5,0.015791688454672,Outer,12-14
1,1,5,0.0002423975477703,Outer,12-14
1,1,5,0.0126432494052659,Outer,12-14
1,1,5,0.0524065095004089,Outer,12-14
1,1,5,-0.0881324610651566,Outer,12-14
1,1,5,0.0005703504001024,Outer,12-14
