2.000000000000000000e+01	2.166294322116240068e-01	2.026149649437320732e-01	2.179533176108518766e-01	2.179533176108518766e-01	2.147660938756829341e-01	2.158705829938706577e-01	2.227636228039129029e-01	2.296158369788506848e-01	2.249966928049120241e-01	2.147660938756829341e-01	2.137277106455188758e-01	2.249966928049120241e-01	2.194452047191773336e-01	2.118061732787760443e-01	2.029664589596096302e-01	2.029664589596096302e-01	2.249656165752055847e-01	1.999822285781189812e-01	2.018684131697830453e-01	2.166294322116240068e-01	1.999822285781189812e-01	2.147660938756829341e-01	2.143115826335004193e-01	1.999822285781189812e-01	2.296158369788506848e-01	2.029664589596096302e-01	2.029664589596096302e-01	2.147660938756829341e-01	2.296158369788506848e-01	2.259052591244372077e-01	2.218357175548956450e-01	2.259052591244372077e-01	2.147660938756829341e-01	2.138923291320551645e-01	2.106799973238329404e-01	2.196400061126088377e-01	2.062089736747270974e-01	2.198017735688968521e-01	2.244536665769542583e-01	2.147660938756829341e-01	2.179533176108518766e-01	2.296158369788506848e-01	2.179533176108518766e-01	2.026149649437320732e-01	2.118061732787760443e-01	2.179533176108518766e-01	2.196400061126088377e-01	2.227636228039129029e-01	2.179533176108518766e-01	2.119120035215925624e-01
4.000000000000000000e+01	1.936898527651952362e-01	2.102576266959828577e-01	2.269501617104356661e-01	2.106719954322693877e-01	2.086654973641274835e-01	2.040678309513925814e-01	2.111742139139399232e-01	2.244136381122682489e-01	2.307804068078040394e-01	2.145772226251678183e-01	2.328794493178054925e-01	2.290931100862607650e-01	2.215196143278335139e-01	2.100788100788101020e-01	1.979040556095350567e-01	1.928650117006281139e-01	2.221336502158419712e-01	2.022928175325435785e-01	1.970308230582203113e-01	2.032999344643180162e-01	1.962418099404400762e-01	2.148344425741685604e-01	2.140997130723158171e-01	2.033544651695336769e-01	2.071557437995794060e-01	1.865094950711388977e-01	1.865094950711388977e-01	2.086654973641274835e-01	2.079422860244778126e-01	2.067025820450477946e-01	2.260338215817667973e-01	2.257108568752404232e-01	2.210037679215761108e-01	2.246765031011606351e-01	2.199405617213836261e-01	2.079363178678247104e-01	2.034096801220088846e-01	2.304687701947976397e-01	2.234741286111149028e-01	2.086654973641274835e-01	1.995560755834728250e-01	2.051113840497401919e-01	1.958457068046109140e-01	2.102576266959828577e-01	2.011028545275120594e-01	2.281283594639759160e-01	2.227107367518326164e-01	2.168871843529377730e-01	2.315993367363230748e-01	2.029296616625383687e-01
6.000000000000000000e+01	1.800492505971957868e-01	1.929152658604713355e-01	1.981833425326575693e-01	1.973448735435036905e-01	2.024375168210784670e-01	2.105965381650313217e-01	2.152503508667892307e-01	2.231982059036853316e-01	2.323831609790514285e-01	2.388572077935494087e-01	2.488588656396875654e-01	2.531781764658477263e-01	2.360982624681254860e-01	1.792157233938055927e-01	2.125561652958913306e-01	1.977022596885610606e-01	2.291193205576767256e-01	1.956257213106528392e-01	1.998685484986854888e-01	1.923253116746267422e-01	1.925656155108209922e-01	2.306716495072659578e-01	2.087947820824533063e-01	2.093480340055682565e-01	2.132422372148399525e-01	1.710740173068940329e-01	1.895144049253638385e-01	2.299390107609285416e-01	2.097166151960672409e-01	2.250262484851525968e-01	2.548163214259104303e-01	2.144849062657281646e-01	2.018034476938586341e-01	2.201674847222792331e-01	2.243256363119376928e-01	2.353897814514253062e-01	2.111902557108036593e-01	2.415462771627155392e-01	2.318175735983955266e-01	2.117825097277152013e-01	2.368029801248979493e-01	2.183475580735854960e-01	2.067857561008245582e-01	2.237341235628907132e-01	2.040457639772708109e-01	2.092266181307277373e-01	2.065333068757725932e-01	2.239502696694477268e-01	2.073959145876954069e-01	1.989414694894147129e-01
8.000000000000000000e+01	1.916174388777128201e-01	2.071686494631700126e-01	2.035106065927984043e-01	2.092209540839677917e-01	2.057818513297965390e-01	2.212405935008674718e-01	2.186524092346009973e-01	2.314501328199958241e-01	2.419501351008200019e-01	2.326146076146075881e-01	2.336857206720220070e-01	2.566475381543875112e-01	2.401469535031178770e-01	2.011555035527638202e-01	2.326550542303966740e-01	2.023826629991013204e-01	2.409739155105795338e-01	1.903046724964533309e-01	2.298041760370527209e-01	2.117324076228185858e-01	2.056911885679008900e-01	2.336922970484614226e-01	2.207398955686626918e-01	2.146025207669043089e-01	1.987986518808436409e-01	1.881425271836230650e-01	1.901900230667353808e-01	2.198543465666752961e-01	1.887187394036709265e-01	2.106011948477701790e-01	2.451310105419694241e-01	2.007923583266048861e-01	2.114390176034011692e-01	2.450312244832792419e-01	2.087810971372615343e-01	2.319675187825872842e-01	2.063215323489296094e-01	2.391836093890888360e-01	2.278275757727812600e-01	2.247749251375359136e-01	2.390170712088520444e-01	2.326092096640041684e-01	2.227517915874080434e-01	2.224169285813121233e-01	2.103405726693398092e-01	2.016776602393040574e-01	2.082018527626907922e-01	2.266840085333235721e-01	2.110421541928391431e-01	2.061561725945287582e-01
1.000000000000000000e+02	1.839395573984615173e-01	2.122956951724074837e-01	2.125691279800868971e-01	2.122765362491389751e-01	2.286422861765327330e-01	2.097160259831492846e-01	2.070232089067705339e-01	2.541778617121083217e-01	2.442766898246350460e-01	2.249787503212160589e-01	2.322013222698154633e-01	2.606304084043810088e-01	2.484083078261160316e-01	2.043750009503434162e-01	2.338016625687858729e-01	2.124973200315666277e-01	2.437844499488335259e-01	1.897082559753792419e-01	2.353715918784412275e-01	2.075284114667676205e-01	1.993638401172647401e-01	2.351535640919202308e-01	1.994183898293487300e-01	2.183650443924416429e-01	2.115475088077827803e-01	1.972417422759888406e-01	1.995144505418477987e-01	2.306161684586341964e-01	1.924072122702259469e-01	2.192497000716178979e-01	2.419099925949241281e-01	2.036273277711633800e-01	2.108599923668416920e-01	2.277409044532332505e-01	2.168237394264791451e-01	2.430583875789354975e-01	2.062144476528038062e-01	2.430803215049790189e-01	2.355648347086703176e-01	2.204969117640350751e-01	2.215268369377958180e-01	2.405033702978908172e-01	2.103290164934000506e-01	2.326174586448558901e-01	2.203882114841018980e-01	2.121540179759357769e-01	2.131578467194905624e-01	2.268638515213857731e-01	2.356411662918511951e-01	1.998201111718436451e-01
1.200000000000000000e+02	2.063846921723633820e-01	2.092344299536080254e-01	2.175655394833476974e-01	2.139890930986821371e-01	2.403612369365794310e-01	1.952929870738089602e-01	2.171011256627694841e-01	2.520575695233229774e-01	2.491518375080018499e-01	2.017360113250524223e-01	2.483780488917474993e-01	2.770673010399037905e-01	2.438071631564782404e-01	2.023765998081066830e-01	2.252750673983550667e-01	2.228440129125060509e-01	2.467288419343213746e-01	1.973658761329994127e-01	2.268452628041669195e-01	2.041367688627962473e-01	2.123890188958681979e-01	2.282892906180577497e-01	2.159158763610818377e-01	2.314162055600411660e-01	2.168735754352192624e-01	1.940655358161401667e-01	1.949536954673941058e-01	2.230670395053956367e-01	2.063078854174744403e-01	2.166254977898813550e-01	2.431010960120549291e-01	2.126910760472404405e-01	2.144901521613850337e-01	2.370497462963216673e-01	2.201046290087385893e-01	2.483881795525631209e-01	2.026318050290653316e-01	2.420005413156098295e-01	2.236703476933130375e-01	2.279204243245339101e-01	2.298079774107171236e-01	2.454487673665755876e-01	2.200689721237666374e-01	2.548250075647335855e-01	2.276514961446468588e-01	2.322644820932492637e-01	2.268754267041938055e-01	2.458694273762766780e-01	2.336503298832066644e-01	1.957673985071245182e-01
1.400000000000000000e+02	2.010095688177879758e-01	2.032516760256486421e-01	2.147260654109969247e-01	2.164731387334127288e-01	2.403481982249105198e-01	2.115651661884538626e-01	2.178704096512315558e-01	2.562433000789164916e-01	2.479971702574442494e-01	2.168960035398391495e-01	2.436533595780170924e-01	2.718976609387567800e-01	2.377214870365555455e-01	2.097674697493392137e-01	2.489318520140438307e-01	2.294827318799921023e-01	2.502460629172957862e-01	2.181672589206835877e-01	2.164912712857918198e-01	2.168304790383759062e-01	2.233401872100502228e-01	2.316161007941829608e-01	1.919419621474415805e-01	2.271026348081142676e-01	2.188873151201918554e-01	2.060069686782015352e-01	1.988599870449185569e-01	2.141422124298836549e-01	2.190239174828216007e-01	2.245628800423320748e-01	2.520241554488130142e-01	2.179632772098525351e-01	2.246846760545390675e-01	2.367412648234566153e-01	2.377532665203898055e-01	2.511480394437686781e-01	2.059405206665480548e-01	2.518517821600013695e-01	2.073695330544645665e-01	2.235817454995537024e-01	2.340152427481194120e-01	2.413706917131574758e-01	2.260940353406107051e-01	2.651272623875363665e-01	2.317204485012704096e-01	2.233095481383152447e-01	2.196856416034497772e-01	2.348361683978122394e-01	2.473053202505257342e-01	2.068645585768873474e-01
1.600000000000000000e+02	2.087015343864658812e-01	2.153527408664394904e-01	2.161731723375559244e-01	2.284015071686304466e-01	2.480206627466901848e-01	2.149518670066615234e-01	2.246354862793218943e-01	2.865495235358249126e-01	2.390753082533904061e-01	2.137624361939430284e-01	2.639246027944657791e-01	2.848192332781373515e-01	2.381995858023255030e-01	2.124111999111999161e-01	2.398811994702405859e-01	2.301451212410116354e-01	2.557626924065280472e-01	2.266242509393194271e-01	2.079452510959360345e-01	2.207498551676633503e-01	2.404202722695873429e-01	2.342010538928347152e-01	1.913421433969378915e-01	2.326924407403859474e-01	2.312645877714370746e-01	2.052678765410433370e-01	2.092139439037102033e-01	1.948979863363424769e-01	2.172344208303112201e-01	2.175124723069928601e-01	2.682971898725323712e-01	2.179378460200377954e-01	2.218236101797745885e-01	2.399408810367714695e-01	2.305722055722055630e-01	2.675395380874833196e-01	2.043881156894855333e-01	2.557073634128428918e-01	2.064122141176935599e-01	2.241963135798752116e-01	2.232288639822886389e-01	2.164260587205792674e-01	2.190625584461200759e-01	2.662254602323095298e-01	2.463319785237592929e-01	2.314315441027769704e-01	2.102451391834953554e-01	2.344086279017786045e-01	2.340671885192433244e-01	2.043945780247150013e-01
1.800000000000000000e+02	2.150793650793650647e-01	2.138259448493130821e-01	2.283100081045286167e-01	2.299222086893319694e-01	2.562423117217637603e-01	2.072162616683164704e-01	2.191592273784054579e-01	2.848691263074825120e-01	2.529874235353687384e-01	2.183451061875719412e-01	2.516638992666389574e-01	3.015975082755904535e-01	2.353825398345946451e-01	2.160336809309411910e-01	2.403661407086064294e-01	2.400903130355185322e-01	2.537724832245379925e-01	2.400497903922561849e-01	1.936586624942789048e-01	2.114511439853905550e-01	2.540898409049093809e-01	2.352604587193628527e-01	2.169071795784124346e-01	2.224624690378115277e-01	2.349524144044692064e-01	2.219800747198007185e-01	2.088708475694776856e-01	2.063941385859194289e-01	2.079060589334562059e-01	2.191363431089458358e-01	2.982521854097196501e-01	2.160026427149714934e-01	2.273768468973948187e-01	2.560916062628391110e-01	2.232157112294098633e-01	2.482287689479470150e-01	2.161652654803339624e-01	2.420050459434021084e-01	2.084247183562252248e-01	2.232756778989655466e-01	2.290729437989711681e-01	2.252040007176993042e-01	2.376537465578561770e-01	2.489812318579442130e-01	2.275439742905496221e-01	2.373564981441693977e-01	2.218836148630669303e-01	2.337144020363198793e-01	2.349045551100344964e-01	2.025722945243493001e-01
2.000000000000000000e+02	2.197600724997985089e-01	2.171508353317378182e-01	2.256933325426476455e-01	2.272539865005618054e-01	2.467552804881571471e-01	2.179793190067162711e-01	2.402264972470452287e-01	2.857751837203891809e-01	2.512753798712702991e-01	2.395072963566114155e-01	2.649352740106164505e-01	2.906538476743956156e-01	2.422819189942477525e-01	2.215685368888430928e-01	2.385749524448154413e-01	2.536727351795844965e-01	2.544811733167897660e-01	2.442825819538148313e-01	2.044907527784240175e-01	2.197559290025043188e-01	2.426651734870913235e-01	2.338650124609028824e-01	2.265915144037625728e-01	2.073635458909431628e-01	2.219292123401712391e-01	2.260145866310249996e-01	1.867908537429085469e-01	2.020368520368520382e-01	2.193523371605563543e-01	2.284215023941051359e-01	2.652522504355703803e-01	2.289105871297652250e-01	2.348278243826188993e-01	2.550744156908540394e-01	2.239998205751630722e-01	2.486210517032434730e-01	2.249586980751364373e-01	2.366150782246672357e-01	2.097142963581319630e-01	2.249732383294027194e-01	2.432924381554518456e-01	2.209602041793822802e-01	2.295374336470227261e-01	2.517754505768204365e-01	2.421702346359880520e-01	2.117913289146165778e-01	2.340300110848055892e-01	2.441064833188120731e-01	2.274232996835736653e-01	2.106790849941534982e-01
