# time x y
0.000000000000000000e+00	2.071960902371247926e+01	3.169792255056709251e+00
1.000000000000000000e+03	2.594174044557765058e+01	7.703626103960425908e+00
2.000000000000000000e+03	2.611580244171838672e+01	8.216224751877861721e+00
3.000000000000000000e+03	2.749029846666981314e+01	1.132683376149843113e+01
4.000000000000000000e+03	2.707810865522038313e+01	1.013038928033697772e+01
5.000000000000000000e+03	2.750064761781146316e+01	1.137832578147547657e+01
6.000000000000000000e+03	2.697530246401031917e+01	9.923907759112388760e+00
7.000000000000000000e+03	2.750300133151797155e+01	1.069089516037901966e+01
8.000000000000000000e+03	2.794213043753058656e+01	1.246385525536166483e+01
9.000000000000000000e+03	2.802415249636605310e+01	1.529985849924350738e+01
1.000000000000000000e+04	2.788778830632339023e+01	1.715000561218504416e+01
1.100000000000000000e+04	2.704793066981511984e+01	1.993309225883000124e+01
1.200000000000000000e+04	2.748712570753798090e+01	1.913163651444439850e+01
1.300000000000000000e+04	2.756351560873660134e+01	1.838242592163480893e+01
1.400000000000000000e+04	2.734181853540728824e+01	1.950425410402264959e+01
1.500000000000000000e+04	2.531443976225885706e+01	2.293695650787202567e+01
1.600000000000000000e+04	2.061627810747361167e+01	2.695371578144214908e+01
1.700000000000000000e+04	2.097411525987340042e+01	2.658764585277953429e+01
1.800000000000000000e+04	1.648798644873239283e+01	2.794323993632336922e+01
1.900000000000000000e+04	1.488009228112849947e+01	2.803390465110185659e+01
2.000000000000000000e+04	1.396748402427234836e+01	2.809250012058513946e+01
2.100000000000000000e+04	1.102308290503827948e+01	2.738849193742479926e+01
2.200000000000000000e+04	1.046377312626703571e+01	2.734252096278427047e+01
2.300000000000000000e+04	6.206198005915208427e+00	2.467696723577505580e+01
2.400000000000000000e+04	5.811209174578650050e+00	2.453593845028034082e+01
2.500000000000000000e+04	4.569676869124885243e+00	2.300145439224094446e+01
2.600000000000000000e+04	3.829198948868004049e+00	2.188413928954245335e+01
2.700000000000000000e+04	1.957325022269752690e+00	1.634777996356492480e+01
2.800000000000000000e+04	2.029825209763271854e+00	1.410432072300212880e+01
2.900000000000000000e+04	2.819898169473552763e+00	1.026615478643210366e+01
3.000000000000000000e+04	1.891828550224832872e+00	1.322587063142268171e+01
3.100000000000000000e+04	8.813979090972313912e+00	1.556589968600349216e+01
3.200000000000000000e+04	5.483033248726441045e+00	1.540995256952785653e+01
3.300000000000000000e+04	8.556962021286789621e+00	2.162789891491493321e+01
3.400000000000000000e+04	8.576200123117438068e+00	2.146359902107603901e+01
3.500000000000000000e+04	8.852846995263647045e+00	2.423450946591195176e+01
3.600000000000000000e+04	7.503298299884287204e+00	2.349025362031519748e+01
3.700000000000000000e+04	8.125282131142832043e+00	2.386818808059532415e+01
3.800000000000000000e+04	6.538404282460513528e+00	2.266538184360054231e+01
3.900000000000000000e+04	3.874679169332249540e+00	1.729482144913794528e+01
4.000000000000000000e+04	1.010524097951783595e+01	5.195644024877240419e+00
4.100000000000000000e+04	1.033369829196671930e+01	7.502344080089363487e+00
4.200000000000000000e+04	1.003265163613314037e+01	1.144072371677139266e+01
4.300000000000000000e+04	8.970484949140239195e+00	1.292981748719727619e+01
4.400000000000000000e+04	1.235079236547299963e+01	1.785820534031935836e+01
