time	x	y
236000.0	23.8629	12.409
237000.0	23.1725	10.9723
238000.0	20.5665	11.8092
239000.0	15.7987	18.1331
240000.0	16.8754	20.2045
241000.0	14.1928	20.3405
242000.0	12.6758	21.8136
243000.0	11.6884	21.5599
244000.0	18.4309	21.6085
245000.0	15.4077	22.2238
246000.0	16.3325	21.8859
247000.0	16.3202	24.1631
248000.0	8.74951	21.8287
249000.0	6.0831	18.4157
250000.0	7.51342	19.0752
251000.0	6.63845	18.5599
252000.0	6.21145	17.7451
253000.0	6.33187	11.5169
254000.0	5.96187	17.1212
255000.0	5.48569	14.9544
256000.0	4.00836	13.6126
257000.0	7.58331	6.83711
258000.0	8.68375	5.89844
259000.0	12.9157	4.1566
260000.0	11.7212	4.26892
261000.0	10.9453	4.631
262000.0	10.7817	4.53103
263000.0	12.6274	4.17339
264000.0	10.5687	4.49805
265000.0	13.5851	3.83478
266000.0	11.6747	4.09291
267000.0	13.3689	4.01865
268000.0	12.9538	3.87155
269000.0	10.4906	4.73101
270000.0	8.87323	5.53088
271000.0	6.66208	11.0579
272000.0	17.2351	7.96871
273000.0	13.6476	9.42739
274000.0	17.7722	8.80012
275000.0	21.4601	8.37788
276000.0	24.093	14.6429
277000.0	19.3772	7.09373
278000.0	23.1093	10.9151
279000.0	21.9313	13.0306
280000.0	22.4772	14.5098
281000.0	22.0581	15.7196
282000.0	17.3601	10.1221
283000.0	19.0779	11.4181
284000.0	14.8181	11.496
285000.0	13.7824	15.4104
286000.0	16.9776	15.7391
287000.0	16.3696	18.533
288000.0	22.124	16.9268
289000.0	16.2796	14.2044
290000.0	16.0161	16.1184
291000.0	16.2956	13.292
292000.0	14.921	14.4986
293000.0	14.4295	14.7084
294000.0	14.3352	16.5878
295000.0	11.5163	16.732
296000.0	14.2675	16.7139
297000.0	14.3614	15.0251
298000.0	11.7523	14.947
299000.0	12.9939	13.4007
300000.0	15.458	9.24811
301000.0	14.8748	14.9055
302000.0	15.5322	11.0321
303000.0	15.8045	16.4055
304000.0	18.1562	13.5427
305000.0	17.5929	15.0889
306000.0	22.8499	17.0716
307000.0	15.6875	15.7179
308000.0	17.9201	16.6844
309000.0	24.0296	16.8731
310000.0	23.236	10.8749
311000.0	23.9158	7.91285
312000.0	24.7621	9.6384
313000.0	22.3148	6.45128
314000.0	20.7983	5.46056
315000.0	23.317	10.9646
316000.0	24.0787	13.9758
317000.0	23.1883	18.8547
318000.0	22.7758	19.8716
319000.0	21.6493	21.286
320000.0	19.7657	23.1439
321000.0	23.0169	22.7014
322000.0	20.2282	25.0195
323000.0	20.17	25.0979
324000.0	16.7253	22.1345
325000.0	14.283	24.196
326000.0	19.8584	23.0144
327000.0	20.5236	22.3587
328000.0	22.9484	13.906
329000.0	23.7617	18.2439
330000.0	23.7319	17.5029
331000.0	24.2723	15.2877
332000.0	23.8366	17.9864
333000.0	19.7302	20.8199
334000.0	22.2403	23.4125
335000.0	23.207	22.7218
336000.0	20.8701	24.5352
337000.0	22.5531	23.3997
338000.0	22.6651	22.9923
339000.0	21.4221	24.0002
340000.0	20.983	24.6242
341000.0	19.5541	25.1314
342000.0	17.2721	25.9773
343000.0	20.2211	24.814
344000.0	20.064	24.9439
345000.0	18.748	25.4366
346000.0	21.7385	24.1639
347000.0	20.191	25.0769
348000.0	23.0014	22.6379
349000.0	22.3406	23.2932
350000.0	21.8244	24.0899
351000.0	23.0467	22.8741
352000.0	25.9203	17.4743
353000.0	25.594	11.4788
354000.0	24.994	10.2827
355000.0	25.2984	10.9712
356000.0	23.6745	8.01107
357000.0	25.2287	10.2339
358000.0	25.9041	12.8494
359000.0	24.2714	13.7321
360000.0	19.6124	4.79976
361000.0	21.8846	6.2434
362000.0	21.812	9.37693
363000.0	21.53	11.8944
364000.0	22.4087	15.615
365000.0	22.1608	17.6124
366000.0	23.1308	11.6544
367000.0	19.6714	6.89
368000.0	22.0209	14.1852
369000.0	14.3169	19.5836
370000.0	15.7266	21.4791
371000.0	20.0282	20.4846
372000.0	19.6735	20.6296
373000.0	20.588	22.1192
374000.0	17.0193	24.017
375000.0	15.9194	24.2062
376000.0	9.75954	19.9653
377000.0	9.88863	19.9127
378000.0	11.1491	15.3402
379000.0	9.87807	16.8068
380000.0	11.354	19.2266
381000.0	14.6809	18.4298
382000.0	16.0612	18.4382
383000.0	14.2435	20.3729
384000.0	23.308	19.9878
385000.0	20.3728	17.1091
386000.0	20.6079	15.1034
387000.0	16.6895	16.7137
388000.0	18.5696	16.4546
389000.0	21.085	15.85
390000.0	21.7816	18.8228
391000.0	19.9478	15.7823
392000.0	17.2307	13.6782
393000.0	17.888	10.3069
394000.0	17.3403	10.0782
395000.0	21.8344	12.8276
396000.0	16.6838	16.6384
397000.0	22.399	14.9212
398000.0	19.4255	10.0972
399000.0	19.6356	6.57163
400000.0	18.5061	6.15625
401000.0	21.9399	10.6902
402000.0	24.9713	9.89301
403000.0	24.3488	9.1143
404000.0	24.6145	9.54143
405000.0	25.1479	10.5566
406000.0	22.0524	8.54301
407000.0	21.6496	16.7574
408000.0	20.8754	18.9059
409000.0	23.2837	19.4034
410000.0	20.4038	16.0337
411000.0	14.5085	15.8182
412000.0	20.3187	17.6275
413000.0	22.3973	16.8343
414000.0	22.6222	18.4282
415000.0	21.7772	17.3419
416000.0	17.534	17.555
417000.0	19.0829	21.4983
418000.0	20.4206	20.0329
419000.0	23.6979	18.4497
420000.0	22.5612	20.1655
421000.0	25.3801	19.3393
422000.0	25.907	16.8796
423000.0	26.0021	17.8
424000.0	25.1241	19.8405
425000.0	22.7946	23.2407
426000.0	25.0858	20.4463
427000.0	22.2493	23.4558
428000.0	21.663	23.9219
429000.0	19.926	25.0376
430000.0	23.9786	22.1007
431000.0	20.4021	25.0762
432000.0	16.1719	24.1787
433000.0	21.2284	22.038
434000.0	19.8969	22.8491
435000.0	15.7749	22.9624
436000.0	13.8681	26.0371
437000.0	9.15996	24.6766
438000.0	8.23376	23.7449
439000.0	7.61674	23.7271
440000.0	5.58514	21.048
441000.0	7.27305	23.0397
442000.0	7.83817	23.6927
443000.0	8.43998	24.145
444000.0	4.82918	20.0385
445000.0	7.08046	14.2267
446000.0	10.1333	11.791
447000.0	6.39764	18.1569
448000.0	11.2794	15.2132
449000.0	12.2662	19.6662
450000.0	13.8935	20.3861
451000.0	9.82196	17.2823
452000.0	7.7121	13.2299
453000.0	7.72558	9.99007
454000.0	10.7083	8.86639
455000.0	15.1837	3.90856
456000.0	14.4327	3.86791
457000.0	11.2664	4.57998
458000.0	16.8627	4.04435
459000.0	15.1232	3.71477
460000.0	15.1061	3.89991
461000.0	14.6672	3.96065
462000.0	13.0231	6.83783
463000.0	8.23364	8.98973
464000.0	7.78845	13.3002
465000.0	7.50526	13.8463
466000.0	9.17393	19.5288
467000.0	18.0338	21.4948
468000.0	21.2592	22.3806
469000.0	17.7922	17.5387
470000.0	14.1354	14.5316
471000.0	7.63233	14.377
472000.0	10.0112	12.8552
473000.0	9.97521	7.28141
474000.0	9.38982	7.88004
475000.0	8.2643	8.47837
476000.0	8.82333	8.11674
477000.0	9.31273	7.55789
478000.0	6.81533	10.6277
479000.0	6.36617	7.816
480000.0	4.43409	11.0022
481000.0	4.35314	11.0913
482000.0	5.10903	10.46
483000.0	5.74932	16.9888
484000.0	5.57675	16.9651
485000.0	11.3379	16.9479
486000.0	9.58345	16.4449
487000.0	16.852	22.3523
488000.0	18.6592	20.6764
489000.0	18.5532	21.5775
490000.0	16.9091	20.246
491000.0	13.6041	17.915
492000.0	7.72362	13.844
493000.0	9.37474	10.2278
494000.0	8.18246	11.5408
495000.0	9.02159	14.7227
496000.0	8.78308	11.0148
497000.0	11.0697	11.3455
498000.0	13.2836	9.87878
499000.0	13.2049	11.9778
500000.0	13.9269	12.5564
501000.0	8.49176	13.7089
502000.0	13.6221	9.98673
503000.0	9.35408	12.7477
504000.0	15.3693	14.1502
505000.0	11.7491	14.3601
506000.0	9.02369	11.1359
507000.0	8.08745	13.0771
508000.0	9.86494	13.1243
509000.0	5.5963	13.7433
510000.0	7.6585	13.2188
511000.0	7.82675	9.16579
512000.0	13.874	7.80082
513000.0	23.8995	12.3134
514000.0	25.0082	10.0337
515000.0	23.2586	7.4011
516000.0	23.2936	7.51533
517000.0	22.2887	6.48345
518000.0	22.6232	6.99801
519000.0	21.2162	5.70969
520000.0	21.2105	5.84907
521000.0	19.3902	4.63386
522000.0	16.4352	5.81274
523000.0	20.2596	7.25988
524000.0	17.6375	5.90859
525000.0	23.1518	7.28827
526000.0	18.4948	4.458
527000.0	21.4124	5.86885
528000.0	17.5402	3.74659
529000.0	17.1849	3.99883
530000.0	18.4555	4.38629
531000.0	19.664	4.8466
532000.0	20.0345	5.1416
533000.0	19.5999	4.70049
534000.0	19.7983	4.82225
535000.0	17.6704	10.304
536000.0	16.3229	5.72967
537000.0	17.763	6.18135
538000.0	15.3152	7.57804
539000.0	23.8061	11.9168
540000.0	23.1474	10.9033
541000.0	22.3907	9.43696
542000.0	20.5529	9.61373
543000.0	20.4482	9.96483
544000.0	22.1035	13.9809
545000.0	18.6562	12.4019
546000.0	16.5274	10.3653
547000.0	15.6922	8.81334
548000.0	17.5694	9.50293
549000.0	17.1453	5.93324
550000.0	14.1305	5.71635
551000.0	9.21774	10.4625
552000.0	8.00892	12.0354
553000.0	10.293	9.32009
554000.0	17.3696	8.21547
555000.0	15.295	8.99796
556000.0	11.946	16.5413
557000.0	12.9041	19.5051
558000.0	17.3644	19.3463
559000.0	17.9042	14.1868
560000.0	16.4121	14.1731
561000.0	23.2942	19.1362
562000.0	24.1246	15.6501
563000.0	24.9744	18.0105
564000.0	25.5171	11.3342
565000.0	26.3193	15.7594
566000.0	26.0991	14.6552
567000.0	24.2047	17.7404
568000.0	24.8642	20.2891
569000.0	25.024	19.7839
570000.0	23.895	21.9876
571000.0	22.0693	23.7527
572000.0	21.4448	24.1963
573000.0	19.1455	25.5291
574000.0	19.8867	25.0398
575000.0	17.3912	23.7518
576000.0	17.3737	21.7331
577000.0	20.637	22.3064
578000.0	20.0329	24.8459
579000.0	22.799	23.2436
580000.0	24.2284	21.3458
581000.0	22.9397	22.7321
582000.0	20.8514	21.9562
583000.0	20.5883	19.5586
584000.0	19.65	20.6268
585000.0	18.3824	23.7067
586000.0	19.2887	23.0809
587000.0	14.7001	24.2248
588000.0	19.7268	25.0799
589000.0	21.0314	24.4515
590000.0	20.6494	24.7328
591000.0	18.6321	25.64
592000.0	16.235	26.1407
593000.0	18.6232	25.629
594000.0	18.388	25.6814
595000.0	20.3201	25.0221
596000.0	15.1025	26.0663
597000.0	16.8801	24.0236
598000.0	23.1075	22.5725
599000.0	22.12	21.404
600000.0	23.3108	19.5385
601000.0	23.9267	13.473
602000.0	24.2303	13.7517
603000.0	24.1436	12.8027
604000.0	22.5726	14.5606
605000.0	22.171	16.6392
606000.0	22.8317	7.24768
607000.0	23.6752	8.14872
608000.0	23.1604	7.29085
609000.0	22.9071	7.10806
610000.0	19.2338	4.63155
611000.0	21.8821	6.3304
612000.0	21.9864	6.25017
613000.0	22.1194	6.38975
614000.0	20.3586	4.91975
615000.0	20.7239	5.23667
616000.0	22.1171	6.44186
617000.0	24.5799	9.53036
618000.0	23.8434	8.20479
619000.0	23.7979	7.95945
620000.0	22.599	6.89503
621000.0	22.5684	6.95554
622000.0	22.2051	6.47467
623000.0	16.6149	4.04989
624000.0	22.5828	6.97725
625000.0	18.6205	4.39655
626000.0	21.3545	5.92995
627000.0	20.1645	5.15649
628000.0	20.9506	10.2187
629000.0	22.3755	9.22383
630000.0	19.6968	11.2729
631000.0	20.3194	10.1682
632000.0	23.7063	11.8393
633000.0	24.1136	13.4083
634000.0	26.0532	17.052
635000.0	25.8767	17.0064
636000.0	25.1714	19.3886
637000.0	24.8438	20.5303
638000.0	26.2164	13.8459
639000.0	25.4907	10.6667
640000.0	21.3119	21.9749
641000.0	23.1978	22.4832
642000.0	23.2454	22.6275
643000.0	23.7566	24.6944
644000.0	24.9056	23.5949
645000.0	24.8399	23.827
646000.0	25.4324	22.8439
647000.0	25.9406	22.4359
648000.0	25.988	22.4875
649000.0	25.9986	22.055
650000.0	25.9688	22.2871
651000.0	26.0985	21.7958
652000.0	25.6045	22.6867
653000.0	25.3608	22.8916
654000.0	25.2403	23.0218
655000.0	22.7767	23.0392
656000.0	23.5675	22.0381
657000.0	25.4289	18.8281
658000.0	25.5576	18.925
659000.0	25.5124	18.612
660000.0	22.0988	23.6638
661000.0	25.5855	18.2264
662000.0	25.9929	17.6187
663000.0	25.8929	16.6392
664000.0	21.6983	11.8766
665000.0	19.7408	8.80186
666000.0	18.7254	8.76436
667000.0	16.5791	7.58529
668000.0	18.472	9.41761
669000.0	19.0019	8.28654
670000.0	16.2832	7.87856
671000.0	14.4339	7.69098
672000.0	13.6552	7.84708
673000.0	10.2506	8.80752
674000.0	12.6639	8.00247
675000.0	11.5512	9.21613
676000.0	7.62246	13.0016
677000.0	8.62356	10.9343
678000.0	7.77302	13.9386
679000.0	8.30001	12.0538
680000.0	6.13179	11.487
681000.0	13.2836	11.9946
682000.0	12.0274	15.8581
683000.0	17.9119	11.6605
684000.0	19.4689	12.1535
685000.0	21.8368	12.1292
686000.0	13.2474	5.52859
687000.0	17.4091	6.1437
688000.0	15.9428	5.90025
689000.0	23.4683	11.322
690000.0	21.9198	11.9661
691000.0	20.6727	10.5134
692000.0	23.9712	13.7716
693000.0	18.3922	15.446
694000.0	17.0664	14.3949
695000.0	14.8237	11.1447
696000.0	9.90337	11.811
697000.0	13.7627	11.9438
698000.0	19.1643	9.23863
699000.0	21.2841	8.27263
700000.0	22.5908	9.96643
701000.0	25.5048	11.4733
702000.0	22.2789	16.6687
703000.0	17.763	12.5812
704000.0	16.7678	10.0088
705000.0	21.571	8.50307
706000.0	23.3955	11.27
707000.0	21.9273	8.92545
708000.0	24.0915	8.43224
709000.0	23.0861	10.6651
710000.0	22.4787	13.7643
711000.0	21.7339	8.59618
712000.0	20.7536	7.57203
713000.0	24.456	14.4044
714000.0	22.0179	12.9831
715000.0	18.7432	8.46454
716000.0	21.8397	9.71362
717000.0	22.3167	9.54394
718000.0	24.481	9.06927
719000.0	23.7868	8.10625
720000.0	25.7494	12.1635
721000.0	25.9787	13.6444
722000.0	26.1798	13.8188
723000.0	26.0373	13.4137
724000.0	24.2641	8.76299
725000.0	23.3126	7.62672
726000.0	23.6356	7.60613
727000.0	22.0049	6.24409
728000.0	24.2814	15.0551
729000.0	26.0583	16.7487
730000.0	26.2531	14.5829
731000.0	26.3303	14.8533
732000.0	21.3262	16.0619
733000.0	21.9744	17.3326
734000.0	18.5693	18.3613
735000.0	17.6242	20.0551
736000.0	10.4638	19.3549
737000.0	11.1156	19.5465
738000.0	17.2552	13.4711
739000.0	17.8821	13.0357
740000.0	17.1978	11.5153
741000.0	11.2443	13.7371
742000.0	14.1685	11.165
743000.0	18.1174	13.0887
744000.0	20.2861	16.0621
745000.0	14.7856	16.1854
746000.0	13.6839	18.3386
747000.0	9.87188	17.0345
748000.0	8.25092	11.7808
749000.0	9.7029	10.0265
750000.0	4.09584	12.182
751000.0	4.82392	10.326
752000.0	3.80992	13.7134
753000.0	4.01445	13.3764
754000.0	6.35994	12.1323
755000.0	7.33382	10.0682
756000.0	5.9616	13.0857
757000.0	12.2299	6.41072
758000.0	11.3362	6.36622
759000.0	13.424	5.8668
760000.0	11.5731	13.8654
761000.0	12.15	11.904
762000.0	7.53285	15.8032
763000.0	7.45736	14.0347
764000.0	7.45149	17.047
765000.0	8.00732	17.6835
766000.0	13.6117	15.6013
767000.0	12.7485	17.5969
768000.0	11.456	17.0002
769000.0	8.71402	20.445
770000.0	12.6922	21.7216
771000.0	11.2978	21.3338
772000.0	14.7211	24.3535
773000.0	9.65309	22.7162
774000.0	8.62443	21.55
775000.0	9.85966	22.5956
776000.0	8.83143	21.8396
777000.0	6.32062	17.7016
778000.0	6.12311	12.1132
779000.0	10.1892	9.87133
780000.0	9.64408	16.3472
781000.0	11.4197	16.0613
782000.0	15.2558	13.5258
783000.0	21.2592	8.18572
784000.0	20.2552	8.58403
785000.0	19.8324	12.3107
786000.0	24.0347	13.2062
787000.0	24.5125	9.45263
788000.0	23.1457	7.35995
789000.0	24.0727	7.98881
790000.0	24.3736	9.07071
791000.0	22.5382	6.62036
792000.0	22.8926	7.28745
793000.0	20.3674	5.10753
794000.0	19.3415	6.82276
795000.0	22.3709	9.65235
796000.0	22.4895	14.5967
797000.0	20.0331	15.0805
798000.0	22.3175	19.3639
799000.0	21.4953	15.9861
800000.0	14.5781	9.18284
801000.0	14.1845	9.2465
802000.0	10.7368	9.05547
803000.0	8.92865	8.02858
804000.0	11.0996	6.26738
805000.0	17.1254	9.70134
806000.0	18.3048	12.6625
807000.0	13.3703	8.72039
808000.0	18.3367	6.41295
809000.0	16.5434	6.01928
810000.0	17.6281	6.17717
811000.0	17.3701	6.0652
812000.0	11.8971	10.6251
813000.0	10.6047	9.23995
814000.0	10.8098	8.50315
815000.0	7.58857	11.3214
816000.0	7.88668	13.8639
817000.0	6.83145	11.0546
818000.0	5.87985	12.6277
819000.0	5.83545	13.5451
820000.0	8.5334	8.4848
821000.0	9.19416	7.51894
822000.0	16.2171	7.78716
823000.0	17.2035	10.005
824000.0	17.5642	12.5046
825000.0	19.5584	14.969
826000.0	10.0108	12.2532
827000.0	9.97296	9.48926
828000.0	7.75547	9.31645
829000.0	7.30084	9.81072
830000.0	7.88228	9.24672
831000.0	10.4177	11.2956
832000.0	7.66495	15.7654
833000.0	6.60167	18.4437
834000.0	7.88596	17.0572
835000.0	11.3995	6.54942
836000.0	9.15325	7.85193
837000.0	6.62411	18.7369
838000.0	7.48096	20.0548
839000.0	7.10012	19.9954
840000.0	8.11428	21.1368
841000.0	7.93364	21.1893
842000.0	10.1744	22.2902
843000.0	14.1481	18.3203
844000.0	16.7538	22.0934
845000.0	18.7078	21.6043
846000.0	16.4685	19.984
847000.0	20.666	22.0882
848000.0	23.3419	16.7536
849000.0	11.4844	22.3223
850000.0	11.2736	23.4293
851000.0	22.4507	23.3051
852000.0	23.0281	23.3002
853000.0	24.5499	20.5339
854000.0	21.5174	23.9858
855000.0	23.6972	21.9601
856000.0	20.8088	22.4395
857000.0	20.5245	22.1774
858000.0	23.3647	17.0098
859000.0	18.9645	11.9682
860000.0	18.825	6.35115
861000.0	16.7014	7.96344
862000.0	18.7049	6.2795
863000.0	19.5889	6.94238
864000.0	21.0836	5.68155
865000.0	20.6632	5.24376
866000.0	24.7987	9.61637
867000.0	22.8963	7.22678
868000.0	23.02	7.09273
869000.0	21.643	5.77759
870000.0	20.2833	4.97808
871000.0	21.2492	5.65312
872000.0	21.9682	6.01863
873000.0	20.1788	4.93156
874000.0	14.3496	3.80375
875000.0	13.7528	3.9313
876000.0	15.6202	3.75763
877000.0	22.5464	6.69923
878000.0	20.0053	5.01176
879000.0	20.2749	5.19083
880000.0	22.9003	7.19141
881000.0	23.2837	10.5351
882000.0	16.1403	16.2859
883000.0	16.1475	12.4356
884000.0	14.0455	9.46872
885000.0	9.74755	7.61174
886000.0	15.9114	5.87396
887000.0	12.9369	3.65094
888000.0	20.4305	5.16249
889000.0	20.5042	5.36813
890000.0	23.4032	7.66622
891000.0	20.9044	5.45373
892000.0	19.0603	4.74161
893000.0	18.6941	4.37791
894000.0	16.7677	3.92048
895000.0	16.3688	3.76744
896000.0	16.4852	3.84194
897000.0	13.4954	3.9069
898000.0	11.3698	4.31062
899000.0	10.7746	6.91602
900000.0	14.1722	7.87183
901000.0	18.4264	8.61545
902000.0	20.1606	10.1752
903000.0	19.5106	7.01673
904000.0	19.9569	4.93185
905000.0	19.7325	4.77644
906000.0	15.8568	4.01355
907000.0	16.6307	3.99104
908000.0	14.0118	3.96939
909000.0	12.7308	3.97851
910000.0	13.863	3.87884
911000.0	17.3045	3.95317
912000.0	18.8678	4.37539
913000.0	18.204	4.28485
914000.0	15.6886	3.76717
915000.0	14.0714	3.81341
916000.0	11.344	4.46814
917000.0	15.6318	3.78
918000.0	15.0348	3.74309
919000.0	9.655	5.17733
920000.0	10.4274	4.95065
921000.0	9.15521	5.45061
922000.0	5.5264	9.20671
923000.0	4.14455	12.2835
924000.0	4.68683	10.7744
925000.0	4.47053	11.4479
926000.0	3.97983	14.5514
927000.0	3.92753	13.6389
928000.0	4.51069	11.3843
929000.0	4.5453	10.8404
930000.0	5.26246	9.81066
931000.0	7.88158	6.03583
932000.0	11.1601	4.45945
933000.0	12.3584	4.14757
934000.0	11.0391	4.61922
935000.0	10.9218	4.61079
936000.0	11.035	4.5463
937000.0	9.13978	5.41572
938000.0	12.6874	4.00852
939000.0	13.3964	3.95137
940000.0	11.0582	4.63258
941000.0	8.59452	5.80536
