Set,File,PID,angular_velocity,Band,Radius_range
1,1,84,0.0980903867826796,Outer,12-14
1,1,84,0.0149644732315645,Outer,12-14
1,1,84,0.0759738310430799,Outer,12-14
1,1,84,-0.0332721581834252,Outer,12-14
1,1,84,0.2071013595685205,Outer,12-14
1,1,84,-0.0357850584002834,Outer,12-14
1,1,84,0.4897037924940597,Outer,12-14
1,1,84,-0.1503607479788589,Outer,12-14
1,1,84,0.1442643370736376,Outer,12-14
1,1,84,0.0840073377994454,Outer,12-14
1,1,84,-0.0158801863656847,Outer,12-14
1,1,84,-0.0091018837793268,Outer,12-14
1,1,84,-0.0041033481786758,Outer,12-14
1,1,84,-0.0076577004070395,Outer,12-14
1,1,84,-0.0059385630072252,Outer,12-14
1,1,84,0.0235624208570319,Outer,12-14
1,1,84,-0.0960796823076801,Outer,12-14
1,1,84,0.0767009268138969,Outer,12-14
1,1,84,0.064998792211655,Outer,12-14
1,1,84,-0.0507900251768589,Outer,12-14
1,1,84,0.0257970905442981,Outer,12-14
1,1,84,0.0679797970294586,Outer,12-14
1,1,84,0.2292128251878269,Outer,12-14
1,1,84,0.1843564125229133,Outer,12-14
1,1,84,-0.0615694989390491,Outer,12-14
1,1,84,0.8045387124601175,Outer,12-14
1,1,84,0.1521633084055942,Outer,12-14
1,1,84,0.3258416593430207,Outer,12-14
1,1,84,0.2689966847979197,Outer,12-14
1,1,84,0.1749350952303521,Outer,12-14
1,1,84,0.0651491288847916,Outer,12-14
1,1,84,0.0482732815712694,Outer,12-14
1,1,84,0.0232056851077349,Outer,12-14
1,1,84,-0.0462471532590789,Outer,12-14
1,1,84,-0.0102661699366199,Outer,12-14
1,1,84,-0.0374335508031582,Outer,12-14
1,1,84,0.0389020211365558,Outer,12-14
1,1,84,-0.0066165003598186,Outer,12-14
1,1,84,0.0221102590527708,Outer,12-14
1,1,84,-0.0341779573492981,Outer,12-14
1,1,84,0.0110740224477745,Outer,12-14
1,1,84,0.0126457135495652,Outer,12-14
1,1,84,-0.0253154757316917,Outer,12-14
1,1,84,0.0166620130975534,Outer,12-14
1,1,84,-0.0601282248823369,Outer,12-14
1,1,84,0.1740024289377122,Outer,12-14
1,1,84,0.0679734474009361,Outer,12-14
1,1,84,0.4486444123628712,Outer,12-14
1,1,84,0.2297145963134035,Outer,12-14
1,1,84,0.5169845592406754,Outer,12-14
1,1,84,0.0683466310461513,Outer,12-14
1,1,84,0.1020653354804985,Outer,12-14
1,1,84,0.0490187124776859,Outer,12-14
1,1,84,0.1224596039307974,Outer,12-14
1,1,84,-0.057650218317018,Outer,12-14
1,1,84,0.0072187041172608,Outer,12-14
1,1,84,-0.0066984851809497,Outer,12-14
1,1,84,-0.0112811914133459,Outer,12-14
1,1,84,0.1462306010326846,Outer,12-14
1,1,84,0.012496191026222,Outer,12-14
1,1,84,0.0919341710566827,Outer,12-14
1,1,84,0.3084772802124451,Outer,12-14
1,1,84,0.0425355681129087,Outer,12-14
1,1,84,0.4216225557747286,Outer,12-14
1,1,84,0.1963601373026779,Outer,12-14
1,1,84,0.0245709275186647,Outer,12-14
1,1,84,0.1852125552533832,Outer,12-14
1,1,84,0.2988671065011314,Outer,12-14
1,1,84,0.3261392165145276,Outer,12-14
1,1,84,0.1394783711873879,Outer,12-14
1,1,84,0.0292774860253466,Outer,12-14
1,1,84,0.022928492362114,Outer,12-14
1,1,84,-0.0113644243026076,Outer,12-14
1,1,84,-0.0427506520799982,Outer,12-14
1,1,84,-0.3672513910374002,Outer,12-14
1,1,84,-0.0155193590451703,Outer,12-14
1,1,84,-0.0266540099730283,Outer,12-14
1,1,84,0.0867338270763706,Outer,12-14
1,1,84,0.0267088506034629,Outer,12-14
1,1,84,0.0265131820935384,Outer,12-14
1,1,84,0.0167809198851669,Outer,12-14
1,1,84,-0.0330345707942831,Outer,12-14
1,1,84,0.02996201750484,Outer,12-14
1,1,84,0.01907464305433,Outer,12-14
1,1,84,0.2127314491417653,Outer,12-14
1,1,84,0.3036156490882482,Outer,12-14
1,1,84,0.1220275317194916,Outer,12-14
1,1,84,0.731411103209151,Outer,12-14
1,1,84,0.5315805524911346,Outer,12-14
1,1,84,-0.1411317584940254,Outer,12-14
1,1,84,0.0208496530506896,Outer,12-14
1,1,84,0.0077647503600357,Outer,12-14
1,1,84,0.085712053223216,Outer_1,10-12
1,1,84,-0.0311587186017825,Outer_1,10-12
1,1,84,0.0195422989726195,Outer_1,10-12
1,1,84,0.2873375284208843,Outer_1,10-12
1,1,84,-0.1835569045530225,Outer_1,10-12
1,1,84,-0.0781399945383016,Outer_1,10-12
1,1,84,-0.120995132115881,Outer_1,10-12
1,1,84,-0.2051292653367369,Outer_1,10-12
1,1,84,-0.1827680868867407,Outer_1,10-12
1,1,84,0.0815498638620599,Outer_1,10-12
1,1,84,-0.1016451972214427,Outer_1,10-12
1,1,84,0.0946264212281273,Outer_1,10-12
1,1,84,-0.104493646364121,Outer_1,10-12
1,1,84,0.0173549634416785,Outer_1,10-12
1,1,84,-0.0746949928210627,Outer_1,10-12
1,1,84,0.0537887353361288,Outer_1,10-12
1,1,84,-0.1472105256260887,Outer_1,10-12
1,1,84,-0.1194863338451712,Outer_1,10-12
1,1,84,-0.1192042382885851,Outer_1,10-12
1,1,84,-0.0426886996496085,Outer_1,10-12
1,1,84,-0.0460791850024193,Outer_1,10-12
1,1,84,-0.0333076142168917,Outer_1,10-12
1,1,84,0.0787765007536407,Outer_1,10-12
1,1,84,-0.1255372474241367,Outer_1,10-12
1,1,84,0.1161451968065074,Outer_1,10-12
1,1,84,0.232768040478426,Outer_1,10-12
1,1,84,-0.1658044739576798,Outer_1,10-12
1,1,84,0.0054238802976254,Outer_1,10-12
1,1,84,-0.0866039065500077,Outer_1,10-12
1,1,84,-0.2273959154723659,Outer_1,10-12
1,1,84,0.0782592542390303,Outer_1,10-12
1,1,84,-0.2515522244685555,Outer_1,10-12
1,1,84,0.1098439819230883,Outer_1,10-12
1,1,84,0.0546279543236258,Outer_1,10-12
1,1,84,-0.0519533932100033,Outer_1,10-12
1,1,84,0.1264499085029244,Outer_1,10-12
1,1,84,0.1036817139592134,Outer_1,10-12
1,1,84,-0.0393624527315008,Outer_1,10-12
1,1,84,-0.0369462627434167,Outer_1,10-12
1,1,84,-0.1050484912718507,Outer_1,10-12
1,1,84,0.0235042523071409,Outer_1,10-12
1,1,84,0.2631726415094224,Outer_1,10-12
1,1,84,-0.1039509384834533,Outer_1,10-12
1,1,84,-0.0002355732206886,Outer_1,10-12
1,1,84,-0.1949575958122742,Outer_1,10-12
1,1,84,-0.2306564060870002,Outer_1,10-12
1,1,84,-0.0781434364575539,Outer_1,10-12
1,1,84,0.2747050180634831,Outer_1,10-12
1,1,84,-0.1944172733977396,Outer_1,10-12
1,1,84,-0.1601054490623976,Outer_1,10-12
1,1,84,0.0522249491694348,Outer_1,10-12
1,1,84,0.014360362148837,Outer_1,10-12
1,1,84,-0.0089575378983379,Outer_1,10-12
1,1,84,0.1362198072529743,Outer_1,10-12
1,1,84,-0.0133244842767892,Outer_1,10-12
1,1,84,-0.1140010744356851,Outer_1,10-12
1,1,84,-0.2392236604420272,Outer_1,10-12
1,1,84,-0.0504134315590043,Outer_1,10-12
1,1,84,-0.0566747773009383,Outer_1,10-12
1,1,84,-0.0093929454666379,Outer_1,10-12
1,1,84,0.033293466022096,Outer_1,10-12
1,1,84,0.0831608649040389,Outer_1,10-12
1,1,84,-0.0479969449603117,Outer_1,10-12
1,1,84,-0.1975073314975302,Outer_1,10-12
1,1,84,0.0199669364330787,Outer_1,10-12
1,1,84,0.1870728726366106,Outer_1,10-12
1,1,84,0.1294013507975311,Outer_1,10-12
1,1,84,-0.1125918464770907,Outer_1,10-12
1,1,84,-0.0125325657691135,Outer_1,10-12
1,1,84,0.2105929837946969,Outer_1,10-12
1,1,84,-0.1111439957888045,Outer_1,10-12
1,1,84,0.0343636286328101,Outer_1,10-12
1,1,84,0.0187095756454178,Outer_1,10-12
1,1,84,0.0698032005595568,Outer_1,10-12
1,1,84,-0.2532115178575158,Outer_1,10-12
1,1,84,-0.1764618724628013,Outer_1,10-12
1,1,84,0.1493549760251697,Outer_1,10-12
1,1,84,-0.0959950641131426,Outer_1,10-12
1,1,84,-0.1486992203198265,Outer_1,10-12
1,1,84,0.0857323979782571,Outer_1,10-12
1,1,84,0.1458832992040912,Outer_1,10-12
1,1,84,0.190958505078135,Outer_1,10-12
1,1,84,0.0433710650403806,Outer_1,10-12
1,1,84,0.1024719635884467,Outer_1,10-12
1,1,84,-0.0608151081723828,Outer_1,10-12
1,1,84,-0.0520358237438483,Outer_1,10-12
1,1,84,-0.0878419756250323,Outer_1,10-12
1,1,84,-0.0370123486734206,Outer_1,10-12
1,1,84,-0.098017381500612,Outer_1,10-12
1,1,84,-0.0458072991996405,Outer_1,10-12
1,1,84,-0.1370925441474506,Outer_1,10-12
1,1,84,-0.0816223514563221,Outer_1,10-12
1,1,84,0.1199903623879206,Outer_1,10-12
1,1,84,0.1412165154920952,Outer_1,10-12
1,1,84,-0.0115099980973911,Outer_1,10-12
1,1,84,-0.2602633100329625,Outer_1,10-12
1,1,84,0.1582136485949141,Outer_1,10-12
1,1,84,0.0127095340831449,Outer_1,10-12
1,1,84,-0.1086057651087499,Outer_1,10-12
1,1,84,0.0900466790222256,Outer_1,10-12
1,1,84,0.1003625347147698,Outer_1,10-12
1,1,84,-0.0336931208950832,Outer_1,10-12
1,1,84,0.0050153143990705,Outer_1,10-12
1,1,84,0.168440706109878,Outer_1,10-12
1,1,84,-0.1014324924089118,Outer_1,10-12
1,1,84,-0.0556667208903496,Outer_1,10-12
1,1,84,-0.0681853774976324,Outer_1,10-12
1,1,84,-0.0703153485506393,Outer_1,10-12
1,1,84,-0.0814850557944284,Outer_1,10-12
1,1,84,0.1153578953315688,Outer_1,10-12
1,1,84,-0.0253594913596244,Outer_1,10-12
1,1,84,-0.0219417203764829,Outer_1,10-12
1,1,84,0.0415713307911351,Outer_1,10-12
1,1,84,0.0206453796946748,Outer_1,10-12
1,1,84,0.2976362676511721,Outer_1,10-12
1,1,84,-0.207407074507675,Outer_1,10-12
1,1,84,0.1375054823833195,Outer_1,10-12
1,1,84,0.0734214795379308,Outer_1,10-12
1,1,84,0.0022727176187746,Outer_1,10-12
1,1,84,0.121930679818643,Outer_1,10-12
1,1,84,0.0117842842948543,Outer_1,10-12
1,1,84,-0.0676545999423656,Outer_1,10-12
1,1,84,-0.1396100533241284,Outer_1,10-12
1,1,84,-0.0094605098780919,Outer_1,10-12
1,1,84,0.0355584334888421,Outer_1,10-12
1,1,84,0.0279346931594348,Outer_1,10-12
1,1,84,0.0641769504513307,Outer_1,10-12
1,1,84,0.2329383719610325,Outer_1,10-12
1,1,84,-0.090852283773839,Outer_1,10-12
1,1,84,0.033656895710489,Outer_1,10-12
1,1,84,0.0205172324755982,Outer_1,10-12
1,1,84,-0.0623180825719784,Outer_1,10-12
1,1,84,0.0289937976857976,Outer_1,10-12
1,1,84,-0.1175921304530343,Outer_1,10-12
1,1,84,-0.0275382201529219,Outer_1,10-12
1,1,84,0.2594542812798903,Outer_1,10-12
1,1,84,-0.0158843532604429,Outer_1,10-12
1,1,84,0.1011189597375539,Outer_1,10-12
1,1,84,-0.1158813954492159,Outer_1,10-12
1,1,84,0.0229624440266253,Outer_1,10-12
1,1,84,0.0350307235943962,Outer_1,10-12
1,1,84,0.1464710310839332,Outer_1,10-12
1,1,84,0.1148370533254281,Outer_1,10-12
1,1,84,0.0874071110942784,Outer_1,10-12
1,1,84,0.0088226599128438,Outer_1,10-12
1,1,84,-0.1765778535784159,Outer_1,10-12
1,1,84,-0.1357159105499334,Outer_1,10-12
1,1,84,0.0197416290137462,Outer_1,10-12
1,1,84,0.0024817851313523,Outer_1,10-12
1,1,84,-0.0597229538545756,Outer_1,10-12
1,1,84,0.201869216180424,Outer_1,10-12
1,1,84,0.0796878274645878,Outer_1,10-12
1,1,84,0.0620154101053449,Outer_1,10-12
1,1,84,-0.1716309535230173,Outer_1,10-12
1,1,84,0.1254146995531231,Outer_1,10-12
1,1,84,-0.069129103148021,Outer_1,10-12
1,1,84,0.1574212087798967,Outer_1,10-12
1,1,84,0.004224602445348,Outer_1,10-12
