Set,File,PID,angular_velocity,Band,Radius_range
1,1,71,-0.0296393548974167,Outer,12-14
1,1,71,0.0012731102457053,Outer,12-14
1,1,71,0.0142932993820501,Outer,12-14
1,1,71,-4.790760414152828e-05,Outer,12-14
1,1,71,-0.0454048875707222,Outer,12-14
1,1,71,0.0169735796717418,Outer,12-14
1,1,71,0.0186082765669093,Outer,12-14
1,1,71,0.0459878085773142,Outer,12-14
1,1,71,0.1262264634902794,Outer,12-14
1,1,71,0.107435601840514,Outer,12-14
1,1,71,0.2195544562506706,Outer,12-14
1,1,71,0.3413959102322654,Outer,12-14
1,1,71,0.0456571584123386,Outer,12-14
1,1,71,0.4058440525103131,Outer,12-14
1,1,71,1.0200144137734035,Outer,12-14
1,1,71,0.1649973016391093,Outer,12-14
1,1,71,0.0727613118001748,Outer,12-14
1,1,71,0.0795088480496271,Outer,12-14
1,1,71,0.0965201192008509,Outer,12-14
1,1,71,0.2157965310544352,Outer,12-14
1,1,71,-0.1011152040247505,Outer,12-14
1,1,71,0.1269906782196339,Outer,12-14
1,1,71,0.1157413656319992,Outer,12-14
1,1,71,0.0249863931551823,Outer,12-14
1,1,71,0.1754827971501487,Outer,12-14
1,1,71,0.5873306761550032,Outer,12-14
1,1,71,0.262801818844081,Outer,12-14
1,1,71,0.1956809460974642,Outer,12-14
1,1,71,0.2475955142266128,Outer,12-14
1,1,71,0.1931028768979756,Outer,12-14
1,1,71,0.2979894464589088,Outer,12-14
1,1,71,0.2514852050448151,Outer,12-14
1,1,71,0.1087194001482902,Outer,12-14
1,1,71,0.2178785892184431,Outer,12-14
1,1,71,0.0073792153953822,Outer,12-14
1,1,71,-0.017743867671307,Outer,12-14
1,1,71,-0.0126531412288364,Outer,12-14
1,1,71,-0.0058032202007516,Outer,12-14
1,1,71,0.0420401531798315,Outer,12-14
1,1,71,-0.0043359558788051,Outer,12-14
1,1,71,-0.0134108675336754,Outer,12-14
1,1,71,-0.0034872355427117,Outer,12-14
1,1,71,0.0209184940144391,Outer,12-14
1,1,71,-0.0016827242439201,Outer,12-14
1,1,71,0.0135006116468225,Outer,12-14
1,1,71,0.0089698986238526,Outer,12-14
1,1,71,-0.0394628849515985,Outer,12-14
1,1,71,0.0986030627896381,Outer,12-14
1,1,71,0.0744572838049908,Outer,12-14
1,1,71,0.0205169501942839,Outer,12-14
1,1,71,-0.0635592736141252,Outer,12-14
1,1,71,0.0123761962663233,Outer,12-14
1,1,71,0.0020411440080554,Outer,12-14
1,1,71,0.0530494254421531,Outer,12-14
1,1,71,-0.0140508693247265,Outer,12-14
1,1,71,-0.0216330646291522,Outer,12-14
1,1,71,-0.1166069456364748,Outer,12-14
1,1,71,0.2807151790190758,Outer,12-14
1,1,71,0.1847644749582069,Outer,12-14
1,1,71,0.0915818933311909,Outer,12-14
1,1,71,0.2064200918666134,Outer,12-14
1,1,71,-0.0502814532586648,Outer,12-14
1,1,71,0.0039739425525482,Outer,12-14
1,1,71,0.0698737767102728,Outer,12-14
1,1,71,-0.1307559646093539,Outer,12-14
1,1,71,0.046441844283577,Outer,12-14
1,1,71,0.0600586278764363,Outer,12-14
1,1,71,0.0629477632539838,Outer,12-14
1,1,71,0.0528106082875163,Outer,12-14
1,1,71,0.0208377515895668,Outer,12-14
1,1,71,0.1313193482171377,Outer,12-14
1,1,71,0.1451770439729838,Outer,12-14
1,1,71,0.0300672467327078,Outer,12-14
1,1,71,0.1657218414986787,Outer,12-14
1,1,71,-0.0670307461983896,Outer,12-14
1,1,71,0.0267131413307222,Outer,12-14
1,1,71,0.0067537383405182,Outer,12-14
1,1,71,0.1358385224043861,Outer,12-14
1,1,71,0.4821531414993636,Outer,12-14
1,1,71,0.0913156381293278,Outer,12-14
1,1,71,0.2415670855141041,Outer,12-14
1,1,71,0.2519877388456226,Outer,12-14
1,1,71,-0.0684770323180767,Outer,12-14
1,1,71,0.5392273544928678,Outer,12-14
1,1,71,0.2483366239117561,Outer,12-14
1,1,71,0.9189832872844512,Outer,12-14
1,1,71,0.1729002214250412,Outer,12-14
1,1,71,0.0825599587969776,Outer,12-14
1,1,71,-0.0079496120052371,Outer,12-14
1,1,71,0.0187751392923405,Outer,12-14
1,1,71,0.1353146938335783,Outer,12-14
1,1,71,0.017482870755507,Outer,12-14
1,1,71,0.2398361835058757,Outer,12-14
1,1,71,0.2312913906607612,Outer,12-14
1,1,71,0.1149482227378277,Outer,12-14
1,1,71,-0.0128494972986836,Outer,12-14
1,1,71,0.0137258752020992,Outer,12-14
1,1,71,0.0260022418689729,Outer,12-14
1,1,71,0.0631585542474457,Outer,12-14
1,1,71,-0.0256103139572911,Outer,12-14
1,1,71,0.132372523991088,Outer,12-14
1,1,71,-0.1468137795368154,Outer,12-14
1,1,71,0.2441379190121866,Outer,12-14
1,1,71,-0.1538371569837613,Outer,12-14
1,1,71,-0.0274047506740426,Outer,12-14
1,1,71,0.1814496316129146,Outer,12-14
1,1,71,0.0250300641844702,Outer,12-14
1,1,71,-0.0355864008985067,Outer,12-14
1,1,71,-0.1349577953155365,Outer,12-14
1,1,71,-0.0225269678499309,Outer,12-14
1,1,71,0.1925260091012721,Outer,12-14
1,1,71,-0.0154069808031915,Outer,12-14
1,1,71,0.0265143003865073,Outer,12-14
1,1,71,-0.0579810164243141,Outer,12-14
1,1,71,0.0563142143726063,Outer,12-14
1,1,71,-0.0153521512368106,Outer,12-14
1,1,71,0.0158753200578121,Outer,12-14
1,1,71,0.1304806530188411,Outer,12-14
1,1,71,0.0191320395683263,Outer,12-14
1,1,71,0.0330870938004084,Outer,12-14
1,1,71,0.2165689203604817,Outer,12-14
1,1,71,-0.0725772977485537,Outer,12-14
1,1,71,-0.0386000595602644,Outer,12-14
1,1,71,0.0019489065407936,Outer,12-14
1,1,71,-0.023554076153303,Outer,12-14
1,1,71,0.0125527059769994,Outer,12-14
1,1,71,-0.0358593995764167,Outer,12-14
1,1,71,0.0061754956942587,Outer,12-14
1,1,71,0.0182028679636685,Outer,12-14
1,1,71,-0.0272577052516789,Outer,12-14
1,1,71,-0.0663530472155904,Outer,12-14
1,1,71,0.0937882383728769,Outer,12-14
1,1,71,0.0565519767151467,Outer,12-14
1,1,71,0.2029032615127386,Outer,12-14
1,1,71,0.0333004883425958,Outer,12-14
1,1,71,0.093904283313916,Outer,12-14
1,1,71,0.0526567678781981,Outer,12-14
1,1,71,-0.025182827572491,Outer,12-14
1,1,71,0.0573874537803589,Outer,12-14
1,1,71,-0.0450516062852699,Outer,12-14
1,1,71,0.1933661217441571,Outer,12-14
1,1,71,0.2030232198837041,Outer,12-14
1,1,71,0.0896749535556065,Outer,12-14
1,1,71,0.1446930761198608,Outer,12-14
1,1,71,0.0734611242098575,Outer,12-14
1,1,71,0.0868415757918321,Outer,12-14
1,1,71,-0.0393078651231117,Outer,12-14
1,1,71,0.0036995600567237,Outer,12-14
1,1,71,0.0106453935042809,Outer,12-14
1,1,71,0.0147132251055333,Outer,12-14
1,1,71,0.0135812421514378,Outer,12-14
1,1,71,0.034584485530936,Outer,12-14
1,1,71,0.1084023884289639,Outer,12-14
1,1,71,-0.0227103682839713,Outer,12-14
1,1,71,0.0140182941106079,Outer,12-14
1,1,71,-0.0758524674460634,Outer,12-14
1,1,71,-0.065490503808991,Outer,12-14
1,1,71,-0.0083181271884629,Outer,12-14
1,1,71,-0.0157140913692326,Outer,12-14
1,1,71,-0.0039128685443325,Outer,12-14
1,1,71,-0.0003008311113097,Outer,12-14
1,1,71,-0.0105950349722947,Outer,12-14
1,1,71,0.0110591019624548,Outer,12-14
1,1,71,-0.0736940590965717,Outer,12-14
1,1,71,0.0724556481074176,Outer,12-14
