Set,File,PID,angular_velocity,Band,Radius_range
1,1,31,-0.0004175527557652,Outer,12-14
1,1,31,-0.0227072525108273,Outer,12-14
1,1,31,0.0649096229377717,Outer,12-14
1,1,31,-0.1010732915143877,Outer,12-14
1,1,31,0.013621488811252,Outer,12-14
1,1,31,-0.0062829007608868,Outer,12-14
1,1,31,-0.0017531957214727,Outer,12-14
1,1,31,0.0501633613919851,Outer,12-14
1,1,31,0.0231991002837572,Outer,12-14
1,1,31,-0.0314094673192224,Outer,12-14
1,1,31,0.0154613064052733,Outer,12-14
1,1,31,-0.0718702117372034,Outer,12-14
1,1,31,0.1791146023977505,Outer,12-14
1,1,31,0.2099500521749315,Outer,12-14
1,1,31,0.4768917638050585,Outer,12-14
1,1,31,0.2392379764567014,Outer,12-14
1,1,31,0.1360784721514809,Outer,12-14
1,1,31,-0.0300989953186818,Outer,12-14
1,1,31,0.3656982386029854,Outer,12-14
1,1,31,-0.0116154307375087,Outer,12-14
1,1,31,0.1158411638532079,Outer,12-14
1,1,31,-0.1188674807046989,Outer,12-14
1,1,31,0.0912913108344612,Outer_1,10-12
1,1,31,-0.0431921971301423,Outer_1,10-12
1,1,31,-0.1080361944403436,Outer_1,10-12
1,1,31,-0.1119619414202834,Outer_1,10-12
1,1,31,-0.1843089877464017,Outer_1,10-12
1,1,31,-0.1319062705030806,Outer_1,10-12
1,1,31,0.011546498529241,Outer_1,10-12
1,1,31,-0.1064420723114683,Outer_1,10-12
1,1,31,0.1010668381142871,Outer_1,10-12
1,1,31,-0.0830313188590374,Outer_1,10-12
1,1,31,0.053430173106598,Outer_1,10-12
1,1,31,-0.1351207568654797,Outer_1,10-12
1,1,31,-0.1265431624012611,Outer_1,10-12
1,1,31,-0.356636436074337,Outer_1,10-12
1,1,31,0.0074363355248587,Outer_1,10-12
1,1,31,0.0082999585540517,Outer_1,10-12
1,1,31,-0.5106886934591404,Outer_1,10-12
1,1,31,0.0933058531000603,Outer_1,10-12
1,1,31,0.1034733703356121,Outer_1,10-12
1,1,31,-0.0335642622699339,Outer_1,10-12
1,1,31,0.0078968342927034,Outer_1,10-12
1,1,31,0.1557113195265689,Outer_1,10-12
1,1,31,-0.1017443551907861,Outer_1,10-12
1,1,31,0.1233709979760218,Outer_1,10-12
1,1,31,0.1351605586440509,Outer_1,10-12
1,1,31,-0.0947769951961481,Outer_1,10-12
1,1,31,-0.0989898197704177,Outer_1,10-12
1,1,31,0.1114349261071474,Outer_1,10-12
1,1,31,0.0033289706395929,Outer_1,10-12
1,1,31,-0.0224798156297825,Outer_1,10-12
1,1,31,0.0261381827587428,Outer_1,10-12
1,1,31,0.5057456195929264,Outer_1,10-12
1,1,31,0.0298152193209593,Outer_1,10-12
1,1,31,-0.2163720740138495,Outer_1,10-12
1,1,31,0.1635996548618474,Outer_1,10-12
1,1,31,0.2280219125696132,Outer_1,10-12
1,1,31,-0.2874439203674077,Outer_1,10-12
1,1,31,-0.0608490469462665,Outer_1,10-12
1,1,31,0.0873937645430449,Outer_1,10-12
1,1,31,-0.0263077117166168,Outer_1,10-12
1,1,31,0.0897282787447943,Outer_1,10-12
1,1,31,0.0473616241489605,Outer_1,10-12
1,1,31,0.0507658077192365,Outer_1,10-12
1,1,31,0.2318387227058091,Outer_1,10-12
1,1,31,0.3703074239249293,Outer_1,10-12
1,1,31,0.0047789939719962,Outer_1,10-12
1,1,31,0.3088654464561609,Outer_1,10-12
1,1,31,0.1147543606611058,Outer_1,10-12
1,1,31,0.419313297832105,Outer_1,10-12
1,1,31,-0.3394306309892423,Outer_1,10-12
1,1,31,0.0954129029136288,Outer_1,10-12
1,1,31,-0.1633362523934787,Outer_1,10-12
1,1,31,0.2231667017939775,Outer_1,10-12
1,1,31,-0.0359892969148929,Outer_1,10-12
1,1,31,-0.0701168135743994,Outer_1,10-12
1,1,31,0.2481583040618744,Outer_1,10-12
1,1,31,0.1904165605567271,Outer_1,10-12
1,1,31,0.0211529267422463,Outer_1,10-12
1,1,31,-0.0285144418993512,Outer_1,10-12
1,1,31,0.08043114145861,Outer_1,10-12
1,1,31,-0.2619907233420746,Outer_1,10-12
1,1,31,0.0818814177636566,Outer_1,10-12
1,1,31,-0.2500108611231706,Outer_1,10-12
1,1,31,-0.1146464838783698,Outer_1,10-12
1,1,31,-0.3800310048578388,Outer_1,10-12
1,1,31,0.0287709924845018,Outer_1,10-12
1,1,31,0.021046683054684,Outer_1,10-12
1,1,31,-0.0362929712095994,Outer_1,10-12
1,1,31,0.0807236009670737,Outer_1,10-12
1,1,31,0.2476396125702478,Outer_1,10-12
1,1,31,0.0599640490722617,Outer_1,10-12
1,1,31,0.059043927814947,Outer_1,10-12
1,1,31,0.2447357167023933,Outer_1,10-12
1,1,31,0.1433821198928857,Outer_1,10-12
1,1,31,0.4885833713621039,Outer_1,10-12
1,1,31,0.2026584641731679,Outer_1,10-12
1,1,31,0.509103652452108,Outer_1,10-12
1,1,31,0.12948930571596,Outer_1,10-12
1,1,31,-0.065323824172597,Outer_1,10-12
1,1,31,0.1034193297727137,Outer_1,10-12
1,1,31,-0.1021902173560849,Outer_1,10-12
1,1,31,0.4221919512905252,Outer_1,10-12
1,1,31,0.9798186376345076,Outer_1,10-12
1,1,31,-0.0119352536574637,Outer_1,10-12
1,1,31,0.8633082662528917,Outer_1,10-12
1,1,31,0.1372073493781069,Outer_1,10-12
1,1,31,-0.0354738764538047,Outer_1,10-12
1,1,31,0.3893155401557759,Outer_1,10-12
1,1,31,0.1494802467600813,Outer_1,10-12
1,1,31,-0.091662757218359,Outer_1,10-12
1,1,31,-0.2237102517650155,Outer_1,10-12
1,1,31,0.3664999325109961,Outer_1,10-12
1,1,31,0.2727141965287813,Outer_1,10-12
1,1,31,-0.3722988284702686,Outer_1,10-12
1,1,31,0.6937627164790285,Outer_1,10-12
1,1,31,-0.2031380676189003,Outer_1,10-12
1,1,31,-0.2052641780143873,Outer_1,10-12
1,1,31,-0.003377757347418,Outer_1,10-12
1,1,31,0.0476057053456013,Outer_1,10-12
1,1,31,0.1813549002375234,Outer_1,10-12
1,1,31,0.0820673073779931,Outer_1,10-12
1,1,31,0.2021536342001604,Outer_1,10-12
1,1,31,-0.1988010438560938,Outer_1,10-12
1,1,31,0.2237565464275142,Outer_1,10-12
1,1,31,0.1804198333345046,Outer_1,10-12
1,1,31,0.1085166153383219,Outer_1,10-12
1,1,31,-0.1425442225338984,Outer_2,8-10
1,1,31,-0.0225589923331805,Outer_2,8-10
1,1,31,-0.2123284055061294,Outer_2,8-10
1,1,31,-0.1534146545893224,Outer_2,8-10
1,1,31,-0.2331066173027327,Outer_2,8-10
1,1,31,-0.0752824471845952,Outer_2,8-10
1,1,31,0.0735480634679044,Outer_2,8-10
1,1,31,-0.1247537403575069,Outer_2,8-10
1,1,31,-0.0896665022172666,Outer_2,8-10
1,1,31,-0.2766333292962919,Outer_2,8-10
1,1,31,-0.2909910899300509,Outer_2,8-10
1,1,31,-0.0293703791319313,Outer_2,8-10
1,1,31,-0.0331791301530666,Outer_2,8-10
1,1,31,-0.164446669588556,Outer_2,8-10
1,1,31,-0.00098653453548,Outer_2,8-10
1,1,31,-0.2128478124715371,Outer_2,8-10
1,1,31,-0.04703068203208,Outer_2,8-10
1,1,31,0.1549202416527828,Outer_2,8-10
1,1,31,-0.0652075911735039,Outer_2,8-10
1,1,31,-0.1826198721515637,Outer_2,8-10
1,1,31,-0.2788517909042936,Outer_2,8-10
1,1,31,-0.0893835464916175,Outer_2,8-10
1,1,31,0.2170556186710035,Outer_2,8-10
1,1,31,-0.2076650313799679,Outer_2,8-10
1,1,31,-0.057869106180806,Outer_2,8-10
1,1,31,-0.1820547870238167,Outer_2,8-10
1,1,31,-0.0186013188518776,Outer_2,8-10
1,1,31,0.0693745083774239,Outer_2,8-10
1,1,31,0.0852378710379628,Outer_2,8-10
1,1,31,-0.1793653005017965,Outer_2,8-10
1,1,31,-0.0244878716706993,Outer_2,8-10
1,1,31,-0.0574642144315884,Outer_2,8-10
1,1,31,-0.1008945213754821,Outer_2,8-10
1,1,31,-0.2483699211566739,Outer_2,8-10
1,1,31,-0.0319796452603191,Outer_2,8-10
1,1,31,-0.2207689054510577,Outer_2,8-10
1,1,31,-0.0379029897271552,Outer_2,8-10
1,1,31,-0.2477579178200377,Outer_2,8-10
1,1,31,-0.130201352484752,Outer_2,8-10
1,1,31,-0.0930954708462366,Outer_2,8-10
1,1,31,-0.136100924359166,Outer_2,8-10
1,1,31,-0.2821383237359676,Outer_2,8-10
1,1,31,-0.5711034949778075,Outer_2,8-10
1,1,31,-0.1837470886808945,Outer_2,8-10
1,1,31,-0.197757295591209,Outer_2,8-10
1,1,31,-0.2744258193828872,Outer_2,8-10
1,1,31,0.0425124961188672,Outer_2,8-10
1,1,31,-0.2023471126268479,Outer_2,8-10
1,1,31,-0.0507552269417095,Outer_2,8-10
1,1,31,-0.174842012928416,Outer_2,8-10
1,1,31,-0.0754142325494804,Outer_2,8-10
1,1,31,-0.1391416151750331,Outer_2,8-10
1,1,31,0.0436385992895993,Outer_2,8-10
1,1,31,-0.0856821762635346,Outer_2,8-10
1,1,31,-0.081980008986358,Outer_2,8-10
1,1,31,-0.2808869716264288,Outer_2,8-10
1,1,31,-0.1158193276504055,Outer_2,8-10
1,1,31,-0.1222030692354452,Outer_2,8-10
1,1,31,-0.0522758090253887,Outer_2,8-10
1,1,31,-0.1888589778093652,Outer_2,8-10
1,1,31,-0.1287459357857407,Outer_2,8-10
1,1,31,0.1222104894709512,Outer_2,8-10
1,1,31,-0.2035747641651792,Outer_2,8-10
1,1,31,-0.0303293681722562,Outer_2,8-10
1,1,31,-0.106358894006703,Outer_2,8-10
1,1,31,0.0441287553287241,Outer_2,8-10
1,1,31,-0.0929351169381944,Outer_2,8-10
1,1,31,0.0363319867191238,Outer_2,8-10
1,1,31,-0.1562742098152747,Outer_2,8-10
1,1,31,-0.0869080666023305,Outer_2,8-10
1,1,31,-0.2105906640709021,Outer_2,8-10
1,1,31,0.037859186406405,Outer_2,8-10
1,1,31,-0.1604593083736016,Outer_2,8-10
1,1,31,-0.0252673065627009,Outer_2,8-10
1,1,31,-0.0299011283728036,Outer_2,8-10
1,1,31,-0.0057934925191265,Outer_2,8-10
1,1,31,-0.1888076089872177,Outer_2,8-10
1,1,31,-0.0935019592357253,Outer_2,8-10
1,1,31,-0.7939400767438913,Outer_2,8-10
1,1,31,-0.1590774319050294,Outer_2,8-10
1,1,31,-0.0845839347451109,Outer_2,8-10
1,1,31,0.0040322080177972,Outer_2,8-10
1,1,31,-0.1109145649351064,Outer_2,8-10
1,1,31,0.4578063964474967,Outer_2,8-10
1,1,31,-0.175952872623744,Outer_2,8-10
