x	y	r	theta	part
20.53345651200468	27.101807671687286	1.0	1.5707963267948966	1.0
6.419745531557858	7.339806814079477	1.0	3.141592653589793	1.0
22.901082928212784	14.74596182842247	1.0	1.5707963267948966	1.0
20.74540985117069	19.850518649942384	1.0	0.0	-1.0
15.01045635557068	19.5807895214889	1.0	0.0	-1.0
23.774507285184747	18.414316579458163	1.0	0.0	-1.0
13.132845743163223	18.948899088958733	1.0	0.0	-1.0
8.904716347551119	18.89159190690793	1.0	0.0	-1.0
9.183186335249543	26.680836731009585	1.0	0.0	-1.0
23.95436328149629	16.428358654839467	1.0	0.0	-1.0
12.887572306965215	23.35636262124255	1.0	0.0	-1.0
25.022857217835185	19.968521982612835	1.0	0.0	-1.0
28.066816627568873	16.18893787598597	1.0	0.0	-1.0
11.146124474748866	18.798000161457814	1.0	0.0	-1.0
18.662427845115655	27.60276325873247	1.0	0.0	-1.0
9.185739340196495	24.687418211326026	1.0	0.0	-1.0
2.7965656440389344	19.764424401345522	1.0	0.0	-1.0
25.005442303608994	23.377528393227077	1.0	0.0	-1.0
17.657623892994934	21.947524326919336	1.0	0.0	-1.0
17.970763199830156	16.812871243872284	1.0	0.0	-1.0
8.196344055355858	21.38568399907518	1.0	0.0	-1.0
11.133878651756513	24.29697125776725	1.0	0.0	-1.0
6.242189773300902	17.910908111373892	1.0	0.0	-1.0
2.2946926054676924	17.872262811090472	1.0	0.0	-1.0
10.978279376699092	22.305717610092838	1.0	0.0	-1.0
27.017198333969286	19.978891325436198	1.0	0.0	-1.0
10.01312539468931	20.55407071911114	1.0	0.0	-1.0
4.366511090844252	18.561089683974494	1.0	0.0	-1.0
24.85221810615439	14.627238936417944	1.0	0.0	-1.0
18.60860920325414	24.140915487514263	1.0	0.0	-1.0
16.33903095975674	17.944065294138813	1.0	0.0	-1.0
5.948240457170233	24.567221488236225	1.0	0.0	-1.0
19.85696578658977	16.241265136531208	1.0	0.0	-1.0
3.5874774163125456	21.539356662051095	1.0	0.0	-1.0
14.719876979935702	24.142081237134704	1.0	0.0	-1.0
22.176727214455543	26.06440590736598	1.0	0.0	-1.0
22.730188413445134	20.11503698304639	1.0	0.0	-1.0
15.73608792276313	21.441207625682345	1.0	0.0	-1.0
23.990735281881754	21.663601336336363	1.0	0.0	-1.0
25.71900126224865	18.10714380505017	1.0	0.0	-1.0
16.754719384617072	27.946971667079044	1.0	0.0	-1.0
14.97996079325319	14.357038175244787	1.0	0.0	-1.0
13.175014439267828	15.202268631217828	1.0	0.0	-1.0
7.765098894598644	15.111626659196647	1.0	0.0	-1.0
10.992035575709183	27.383310444466662	1.0	0.0	-1.0
5.193796489834051	20.3577449260915	1.0	0.0	-1.0
5.941239238472094	15.929199817593684	1.0	0.0	-1.0
13.750684735640323	21.55971610557793	1.0	0.0	-1.0
11.2049359677188	15.534940482738419	1.0	0.0	-1.0
18.866365041675667	20.379967287836465	1.0	0.0	-1.0
12.008222036334098	20.596373808855937	1.0	0.0	-1.0
22.70508628923234	23.181540505794676	1.0	0.0	-1.0
2.0262695325502325	13.977814430072351	1.0	0.0	-1.0
19.52711162884971	18.211008039930313	1.0	0.0	-1.0
6.228844762169364	22.048433662288204	1.0	0.0	-1.0
16.973181220054165	19.8323648529954	1.0	0.0	-1.0
19.595658901324043	22.404669276740513	1.0	0.0	-1.0
12.32540818934721	25.89717657838941	1.0	0.0	-1.0
16.653802746274526	23.66311253353063	1.0	0.0	-1.0
4.59393762963546	23.19445576621049	1.0	0.0	-1.0
20.86123600464921	23.95132389104674	1.0	0.0	-1.0
7.488610900729716	25.7357879089796	1.0	0.0	-1.0
21.447608859155494	21.67940353487582	1.0	0.0	-1.0
7.08718789701746	19.722521925090195	1.0	0.0	-1.0
2.0221499583213216	15.93305440054262	1.0	0.0	-1.0
23.707318126040498	24.862378615591023	1.0	0.0	-1.0
27.688491224579757	18.11796350448428	1.0	0.0	-1.0
14.815857115873705	28.02651110395103	1.0	0.0	-1.0
21.817458323302247	18.241947570214872	1.0	0.0	-1.0
14.311399388269889	26.0956306103817	1.0	0.0	-1.0
12.882541576412233	27.832019989060683	1.0	0.0	-1.0
26.120518219896304	21.743607401382683	1.0	0.0	-1.0
21.810419539828242	16.310483574676528	1.0	0.0	-1.0
7.617200506353294	23.467237966003072	1.0	0.0	-1.0
12.475213323379686	17.070869222446127	1.0	0.0	-1.0
16.307913240238136	25.99774000341262	1.0	0.0	-1.0
6.054646088596538	5.388728275837937	1.0	0.0	-1.0
12.11754183266381	11.617485500080951	1.0	0.0	-1.0
19.40181715633666	6.883450709375483	1.0	0.0	-1.0
27.971972145114986	12.29019698091003	1.0	0.0	-1.0
2.813949227179881	10.164223401029403	1.0	0.0	-1.0
15.636760204153797	12.334769296971771	1.0	0.0	-1.0
15.167037919030612	8.684424900066531	1.0	0.0	-1.0
17.786927733530455	8.127660224390672	1.0	0.0	-1.0
16.911233930989965	13.870069625106893	1.0	0.0	-1.0
18.19092098388962	10.08570564622052	1.0	0.0	-1.0
17.54503666683098	6.142520373889399	1.0	0.0	-1.0
16.71690337052008	3.976040975847429	1.0	0.0	-1.0
7.652223397346703	4.221183491784891	1.0	0.0	-1.0
