15.3234	15.2933	1.46136	4726	1
19.4637	18.1639	4.79001	1065	1
24.2186	12.263	6.02724	5259	1
11.8899	19.6711	0	2000	-1
8.70798	5.75523	0	2000	-1
20.4465	16.5056	0	2000	-1
22.0838	6.3376	0	2000	-1
6.16095	17.4181	0	2000	-1
2.77843	20.0963	0	2000	-1
19.7475	7.01462	0	2000	-1
26.1615	16.9247	0	2000	-1
27.3912	19.4744	0	2000	-1
28.1365	15.6396	0	2000	-1
17.2517	14.9127	0	2000	-1
13.292	27.9533	0	2000	-1
8.97054	24.236	0	2000	-1
15.5299	10.966	0	2000	-1
22.5353	25.6099	0	2000	-1
6.70429	19.7843	0	2000	-1
11.1434	12.0983	0	2000	-1
13.4148	22.2252	0	2000	-1
24.469	14.2062	0	2000	-1
11.5704	23.5362	0	2000	-1
3.99732	16.1285	0	2000	-1
15.3724	24.5338	0	2000	-1
26.5047	21.2329	0	2000	-1
5.94265	21.6468	0	2000	-1
7.3252	9.87187	0	2000	-1
14.7199	3.99588	0	2000	-1
17.3217	24.2746	0	2000	-1
23.5266	22.1634	0	2000	-1
2.0068	16.2776	0	2000	-1
19.14	8.91711	0	2000	-1
12.5444	25.96	0	2000	-1
7.10391	11.8552	0	2000	-1
17.2014	28.0564	0	2000	-1
26.2898	14.9599	0	2000	-1
21.675	8.75363	0	2000	-1
13.5636	18.6672	0	2000	-1
25.6813	11.0692	0	2000	-1
11.3682	27.5364	0	2000	-1
18.8098	13.6966	0	2000	-1
22.3696	16.0842	0	2000	-1
4.28241	18.1062	0	2000	-1
6.27554	24.7098	0	2000	-1
7.37096	23.041	0	2000	-1
9.76216	9.20239	0	2000	-1
14.1558	16.82	0	2000	-1
17.4897	22.2955	0	2000	-1
26.0765	13.0017	0	2000	-1
3.92344	14.0659	0	2000	-1
24.06	24.3347	0	2000	-1
24.3397	16.1762	0	2000	-1
25.5277	18.7879	0	2000	-1
18.6851	4.38242	0	2000	-1
20.601	24.7464	0	2000	-1
11.529	10.1387	0	2000	-1
3.69716	21.805	0	2000	-1
15.2492	28.1573	0	2000	-1
1.97139	14.3245	0	2000	-1
20.7764	19.8826	0	2000	-1
2.28515	18.2094	0	2000	-1
20.873	26.7008	0	2000	-1
11.9888	6.68017	0	2000	-1
2.26274	12.3833	0	2000	-1
19.0826	27.5283	0	2000	-1
28.001	17.6128	0	2000	-1
9.53016	26.8514	0	2000	-1
18.4963	11.7371	0	2000	-1
4.88672	23.3439	0	2000	-1
7.83927	25.8753	0	2000	-1
25.3896	22.8644	0	2000	-1
19.5951	21.4921	0	2000	-1
4.74817	20.0494	0	2000	-1
5.65014	15.0096	0	2000	-1
22.2038	23.6162	0	2000	-1
10.833	2.64944	0	2000	-1
7.27601	13.8411	0	2000	-1
16.7931	12.974	0	2000	-1
10.6174	15.9759	0	2000	-1
3.55228	8.68604	0	2000	-1
16.4911	26.1892	0	2000	-1
16.3505	16.9699	0	2000	-1
18.3066	16.5782	0	2000	-1
9.70934	22.3864	0	2000	-1
20.1593	10.6269	0	2000	-1
7.43685	15.8257	0	2000	-1
9.08464	14.6945	0	2000	-1
12.726	2.19215	0	2000	-1
24.6376	20.5418	0	2000	-1
14.3419	20.4792	0	2000	-1
24.5631	9.4299	0	2000	-1
18.5271	2.39563	0	2000	-1
10.4176	18.3752	0	2000	-1
10.6766	25.2726	0	2000	-1
23.6763	18.0512	0	2000	-1
23.6244	5.06438	0	2000	-1
20.3755	2.99652	0	2000	-1
15.3906	22.5347	0	2000	-1
7.12647	6.97165	0	2000	-1
13.2155	14.4836	0	2000	-1
4.24251	12.1091	0	2000	-1
23.4316	7.79814	0	2000	-1
4.55814	7.00779	0	2000	-1
8.95177	11.0334	0	2000	-1
11.5315	21.5868	0	2000	-1
17.5159	18.5752	0	2000	-1
21.5812	21.7139	0	2000	-1
16.6096	2.06564	0	2000	-1
8.52386	19.0035	0	2000	-1
5.7834	5.49169	0	2000	-1
8.11653	21.1884	0	2000	-1
9.02102	3.36026	0	2000	-1
14.6638	1.99683	0	2000	-1
22.814	10.3992	0	2000	-1
19.123	23.4286	0	2000	-1
20.5533	5.06723	0	2000	-1
17.309	8.12149	0	2000	-1
2.78461	10.4912	0	2000	-1
4.83387	10.2148	0	2000	-1
22.1251	3.83569	0	2000	-1
17.339	10.1166	0	2000	-1
26.048	8.09071	0	2000	-1
15.5427	18.8656	0	2000	-1
15.4984	8.96634	0	2000	-1
12.2057	17.1741	0	2000	-1
22.4972	14.0343	0	2000	-1
20.4881	12.5839	0	2000	-1
27.5801	11.6891	0	2000	-1
5.86389	8.51322	0	2000	-1
13.4333	24.201	0	2000	-1
27.0349	9.76754	0	2000	-1
8.95327	17.064	0	2000	-1
15.922	5.89507	0	2000	-1
10.0646	7.22546	0	2000	-1
16.7165	4.0608	0	2000	-1
27.9713	13.6481	0	2000	-1
14.4971	26.3198	0	2000	-1
20.591	14.5581	0	2000	-1
17.8962	6.21489	0	2000	-1
16.3134	20.7028	0	2000	-1
18.8039	25.5754	0	2000	-1
9.94772	20.3891	0	2000	-1
22.7724	19.8294	0	2000	-1
21.6813	18.1007	0	2000	-1
7.32461	4.31087	0	2000	-1
11.256	14.0896	0	2000	-1
10.4831	4.83898	0	2000	-1
24.9421	6.49086	0	2000	-1
