x	y	r	theta	part
10.279876662383703	2.507801916359407	1.0	4.71238898038469	1.0
11.530225926256923	3.9740812924964564	1.0	4.71238898038469	1.0
9.624956438438506	21.511682394271336	1.0	1.5707963267948966	1.0
25.1238494103778	19.844745701277674	1.0	0.0	-1.0
18.681152278717384	18.81025849675116	1.0	0.0	-1.0
25.790118276735512	17.975462785642	1.0	0.0	-1.0
15.618213835278285	16.4937627904646	1.0	0.0	-1.0
8.403414002365142	24.069196956627984	1.0	0.0	-1.0
3.0627499512935445	20.40595410679165	1.0	0.0	-1.0
23.679925854866404	11.888044487773964	1.0	0.0	-1.0
20.285197163395864	20.00121398194941	1.0	0.0	-1.0
26.09801266078186	14.056546571938528	1.0	0.0	-1.0
24.523213073713972	24.011818430588384	1.0	0.0	-1.0
16.177846999479275	18.41256609195258	1.0	0.0	-1.0
19.53035110151514	25.177298711137794	1.0	0.0	-1.0
16.02636821273648	24.117049096448103	1.0	0.0	-1.0
4.9961048659368075	19.927362307867032	1.0	0.0	-1.0
15.776825158000031	28.076538076867585	1.0	0.0	-1.0
20.90657900389277	15.562965141118625	1.0	0.0	-1.0
20.16783720059348	13.719136151863596	1.0	0.0	-1.0
15.22299671186238	20.404472941053562	1.0	0.0	-1.0
18.802660071920283	21.324836271164155	1.0	0.0	-1.0
13.042088770017033	22.247801014972165	1.0	0.0	-1.0
5.921784114545254	21.678418259486808	1.0	0.0	-1.0
14.051881793858191	24.1568793694041	1.0	0.0	-1.0
21.37108742166486	26.338992382515748	1.0	0.0	-1.0
16.978765258199097	22.11356657888439	1.0	0.0	-1.0
5.16637634757459	10.062223177231528	1.0	0.0	-1.0
20.938932095102125	10.213574584301373	1.0	0.0	-1.0
17.659865429202927	25.790830803012824	1.0	0.0	-1.0
20.009304711500782	17.333449401014256	1.0	0.0	-1.0
1.8923999968947491	16.71069819696487	1.0	0.0	-1.0
21.68870999168482	12.061073031872976	1.0	0.0	-1.0
12.089390414926536	23.988616646241027	1.0	0.0	-1.0
15.717352429669042	26.087738980998086	1.0	0.0	-1.0
11.89486765837279	27.898049521766115	1.0	0.0	-1.0
26.226497515449864	16.038922142020997	1.0	0.0	-1.0
21.275833867034375	21.733166683001585	1.0	0.0	-1.0
17.710547693527502	27.769801610127054	1.0	0.0	-1.0
22.927176911025313	10.045617328687078	1.0	0.0	-1.0
10.05346709205063	27.197736301680578	1.0	0.0	-1.0
13.271610940288642	19.991485892220787	1.0	0.0	-1.0
14.187878154701195	18.215728240888645	1.0	0.0	-1.0
11.505260643591264	10.104811089701546	1.0	0.0	-1.0
5.279211302064035	23.636363842376845	1.0	0.0	-1.0
4.252823695518077	18.08180544588125	1.0	0.0	-1.0
12.84313603430768	5.867812866766659	1.0	0.0	-1.0
21.612289090084076	18.522664420374813	1.0	0.0	-1.0
17.197289625222435	20.132332988093193	1.0	0.0	-1.0
24.253950196755028	15.81542524086368	1.0	0.0	-1.0
17.98354449454826	23.832687560106177	1.0	0.0	-1.0
24.11053065973247	21.55006465012106	1.0	0.0	-1.0
2.6291355665792997	10.94396094520804	1.0	0.0	-1.0
18.838067034684336	15.422494431087822	1.0	0.0	-1.0
15.016759645656927	22.393511824146582	1.0	0.0	-1.0
22.50439481423549	16.750481560020333	1.0	0.0	-1.0
22.60154052226634	20.250541718040505	1.0	0.0	-1.0
4.016523915904887	22.110938661307472	1.0	0.0	-1.0
23.615891071118526	18.531394715065225	1.0	0.0	-1.0
1.876735536387042	14.76271048523691	1.0	0.0	-1.0
21.31201791562112	24.33940031552055	1.0	0.0	-1.0
2.3238776901608476	18.604348288638004	1.0	0.0	-1.0
22.791965586429153	23.027975357268836	1.0	0.0	-1.0
10.249475603191241	23.319665806711594	1.0	0.0	-1.0
2.1219850840909174	12.828126871883361	1.0	0.0	-1.0
13.826202090900841	28.122955284055962	1.0	0.0	-1.0
23.0431850941088	25.294195370775633	1.0	0.0	-1.0
8.283150349413335	26.21497655191884	1.0	0.0	-1.0
22.143770768769237	14.002631497219237	1.0	0.0	-1.0
13.755218816991682	26.131953292998915	1.0	0.0	-1.0
6.683455940292035	25.03307746042938	1.0	0.0	-1.0
19.5854623523761	27.172636790104193	1.0	0.0	-1.0
24.124849904491036	13.827784589492099	1.0	0.0	-1.0
11.804512217061296	25.941519545825894	1.0	0.0	-1.0
17.683041041966952	17.055257413319836	1.0	0.0	-1.0
19.797272223766566	23.054109753493524	1.0	0.0	-1.0
16.13543042640196	2.0219560310661397	1.0	0.0	-1.0
8.248814519940016	12.113640934239244	1.0	0.0	-1.0
7.911385203620072	16.436171534867707	1.0	0.0	-1.0
25.82565181354896	22.556845370239337	1.0	0.0	-1.0
4.384432263986205	7.468411162566163	1.0	0.0	-1.0
14.159442791908814	12.461805891390648	1.0	0.0	-1.0
6.559649328638231	13.184121044974876	1.0	0.0	-1.0
14.337528652649866	7.197019661153583	1.0	0.0	-1.0
18.191721021923904	13.447173474672432	1.0	0.0	-1.0
17.726028515229928	11.505291961968007	1.0	0.0	-1.0
15.819989358270416	5.849565513144366	1.0	0.0	-1.0
14.825640159561702	9.154093536502607	1.0	0.0	-1.0
19.933148116566834	2.9459412587837916	1.0	0.0	-1.0
20.095519127867494	7.345277673453922	1.0	0.0	-1.0
14.172905645105013	1.9802247418488266	1.0	0.0	-1.0
16.989971852188916	9.648543177772805	1.0	0.0	-1.0
13.50128024484243	3.93014360714717	1.0	0.0	-1.0
11.428318062758377	7.281991732723106	1.0	0.0	-1.0
19.70724820896065	11.786639897609211	1.0	0.0	-1.0
3.8125122899514547	16.13616728942117	1.0	0.0	-1.0
27.490832085274217	11.30114993225806	1.0	0.0	-1.0
25.94864199744827	7.713954562229166	1.0	0.0	-1.0
21.706643535681756	3.774102609414598	1.0	0.0	-1.0
7.009288993368051	4.598891740218495	1.0	0.0	-1.0
12.822251997457213	13.945628769704088	1.0	0.0	-1.0
17.887257454788646	6.148424363539022	1.0	0.0	-1.0
12.070751342982364	17.05735612052903	1.0	0.0	-1.0
5.599188488575042	5.942994647431781	1.0	0.0	-1.0
7.797030734200497	22.196430963125678	1.0	0.0	-1.0
5.91290844326522	16.517799244039416	1.0	0.0	-1.0
16.276400662147047	7.785544442983058	1.0	0.0	-1.0
24.084411522125624	8.422197815426774	1.0	0.0	-1.0
24.822210093175492	6.1187048998890035	1.0	0.0	-1.0
18.965697009570004	9.942816946096686	1.0	0.0	-1.0
8.58923160336762	3.464085637415232	1.0	0.0	-1.0
7.301016922150602	20.23458031109508	1.0	0.0	-1.0
13.443345462451413	10.59549913386219	1.0	0.0	-1.0
11.284508835779864	15.221773836403035	1.0	0.0	-1.0
14.898785515276915	14.318850824691333	1.0	0.0	-1.0
8.349641912302054	18.406599851580143	1.0	0.0	-1.0
24.9913813505136	10.22641650408556	1.0	0.0	-1.0
19.4350623022979	4.8824917663194585	1.0	0.0	-1.0
3.3881152069761162	9.146023352037409	1.0	0.0	-1.0
16.276801311825967	12.877265993395325	1.0	0.0	-1.0
26.837444595985524	9.456397392865615	1.0	0.0	-1.0
21.251826709389267	5.717757472827406	1.0	0.0	-1.0
27.896084651259642	13.217017557011697	1.0	0.0	-1.0
15.475560676802706	3.8919750651644183	1.0	0.0	-1.0
