x	y	r	theta	part
5.376481314392256	8.719659981141895	1.0	3.141592653589793	1.0
10.854081306099014	19.549326047631634	1.0	1.5707963267948966	1.0
6.051233655028029	18.304909406911563	1.0	3.141592653589793	1.0
22.78991098200501	22.807955345109352	1.0	0.0	-1.0
19.862240326640805	12.304852827837601	1.0	0.0	-1.0
24.13542268550356	21.34410380768734	1.0	0.0	-1.0
14.476690254552976	14.749054450587684	1.0	0.0	-1.0
18.74115667065237	23.345750351235548	1.0	0.0	-1.0
7.45740472120537	4.281670382451697	1.0	0.0	-1.0
5.9537568650936326	13.070629395808083	1.0	0.0	-1.0
20.17521027471061	9.803574427349616	1.0	0.0	-1.0
25.900548267172308	17.82907231803114	1.0	0.0	-1.0
17.148134810764102	28.040699485346625	1.0	0.0	-1.0
16.423651098616087	11.530652259419691	1.0	0.0	-1.0
15.87866925214504	26.2585660839511	1.0	0.0	-1.0
23.91405767455002	17.629027351200985	1.0	0.0	-1.0
2.265874465479669	12.25339755891003	1.0	0.0	-1.0
7.785220074471442	25.85420377326802	1.0	0.0	-1.0
16.94454179753505	9.602482139791357	1.0	0.0	-1.0
14.14419692429218	12.78004395988242	1.0	0.0	-1.0
20.238224305482774	16.140892530451215	1.0	0.0	-1.0
21.554980747995778	11.250003694688937	1.0	0.0	-1.0
21.987087347122998	17.1055426091386	1.0	0.0	-1.0
16.46611092430447	22.33382276812603	1.0	0.0	-1.0
23.303267334718004	19.531406520151016	1.0	0.0	-1.0
13.242731811679116	27.968046403847758	1.0	0.0	-1.0
22.201431752833425	13.135170446200437	1.0	0.0	-1.0
4.168838429256388	17.856190329504358	1.0	0.0	-1.0
7.0283516577033325	20.268495745885556	1.0	0.0	-1.0
13.916467900896206	26.115449317864275	1.0	0.0	-1.0
18.482895440443567	10.870325832743989	1.0	0.0	-1.0
16.53983820781031	20.351525827626904	1.0	0.0	-1.0
8.971409675500292	20.049750286830964	1.0	0.0	-1.0
21.94431078178589	20.99553973784334	1.0	0.0	-1.0
12.016350197072986	25.632260234815536	1.0	0.0	-1.0
3.585139258785184	21.761467472782172	1.0	0.0	-1.0
25.27792180938767	19.713638720672765	1.0	0.0	-1.0
23.572192512035475	11.385790080331605	1.0	0.0	-1.0
9.489283039755358	26.837796950655743	1.0	0.0	-1.0
10.645471332336795	21.476338122295655	1.0	0.0	-1.0
2.7839883987876157	19.985692269556	1.0	0.0	-1.0
19.669583485262518	18.03029075708596	1.0	0.0	-1.0
17.93577917397645	12.839365734464037	1.0	0.0	-1.0
15.226905832195994	3.937203024093418	1.0	0.0	-1.0
3.4856243426710196	8.525213338429186	1.0	0.0	-1.0
4.580878171701392	6.895523422599506	1.0	0.0	-1.0
8.498264793494299	24.001833470374073	1.0	0.0	-1.0
18.637888534524787	8.525094584021888	1.0	0.0	-1.0
20.508931789665134	14.182464438299863	1.0	0.0	-1.0
19.333793395363184	6.65028526593825	1.0	0.0	-1.0
24.28266303790318	15.290789616607297	1.0	0.0	-1.0
21.285710135568767	24.105119408391587	1.0	0.0	-1.0
11.194346018751219	23.351821764458673	1.0	0.0	-1.0
12.591162582809567	21.934152658224143	1.0	0.0	-1.0
22.289980169342797	15.131306169385562	1.0	0.0	-1.0
16.503629773763656	7.657514028499406	1.0	0.0	-1.0
22.23534726208334	9.378660719843499	1.0	0.0	-1.0
5.892837352838142	5.452507298974248	1.0	0.0	-1.0
20.86688802097675	7.927133970397012	1.0	0.0	-1.0
10.990672029290106	2.6223090449659923	1.0	0.0	-1.0
17.831424809739495	26.031507656218416	1.0	0.0	-1.0
12.855964408135726	17.96045780935552	1.0	0.0	-1.0
19.601260834861733	25.148507965661825	1.0	0.0	-1.0
20.439346257906536	22.306249763098414	1.0	0.0	-1.0
12.894280950928481	2.1674358204983735	1.0	0.0	-1.0
6.203063705908717	24.683774279755458	1.0	0.0	-1.0
15.194545888232998	28.12905476912495	1.0	0.0	-1.0
2.0199379725183415	14.198663428473719	1.0	0.0	-1.0
14.911551698009902	8.861754945869366	1.0	0.0	-1.0
10.160823778325684	25.01196532814163	1.0	0.0	-1.0
2.809009847864913	10.36671152268535	1.0	0.0	-1.0
11.337550957674182	27.500180259642235	1.0	0.0	-1.0
17.47781920572926	5.919282218261771	1.0	0.0	-1.0
2.241242662731163	18.108659592438332	1.0	0.0	-1.0
16.02621679432836	13.487644654014332	1.0	0.0	-1.0
24.186329991217587	13.288368614434379	1.0	0.0	-1.0
23.737189670607332	5.277919687708333	1.0	0.0	-1.0
15.478629364028698	5.920919055420982	1.0	0.0	-1.0
14.597969754056098	20.581665876616892	1.0	0.0	-1.0
19.042633783269718	27.57928342970136	1.0	0.0	-1.0
19.316134187306137	4.65048560149574	1.0	0.0	-1.0
21.393058694678025	19.01120426769731	1.0	0.0	-1.0
14.841773866318679	1.9750434279899909	1.0	0.0	-1.0
4.77601699339876	23.32807616703953	1.0	0.0	-1.0
18.23751184821602	21.411466836331464	1.0	0.0	-1.0
5.707345277273556	10.67371316659082	1.0	0.0	-1.0
9.166865328788248	3.3314407141742266	1.0	0.0	-1.0
15.002967979480573	24.464107394025916	1.0	0.0	-1.0
26.168504774679736	8.341875504971188	1.0	0.0	-1.0
15.135329110659594	16.634225826367064	1.0	0.0	-1.0
22.235154910473486	4.024206900091845	1.0	0.0	-1.0
14.753303710762705	18.59269785725188	1.0	0.0	-1.0
17.451558521943014	3.9274619944150255	1.0	0.0	-1.0
14.48691084342684	22.55163820392204	1.0	0.0	-1.0
9.056165796455124	16.43331906520106	1.0	0.0	-1.0
14.552218881566418	10.825785749445984	1.0	0.0	-1.0
27.265457032265473	19.602627357834933	1.0	0.0	-1.0
28.192771040881066	15.824785828394825	1.0	0.0	-1.0
27.054139789993773	10.094227640219382	1.0	0.0	-1.0
7.739550566833486	14.706188554313103	1.0	0.0	-1.0
18.184778199624162	16.693683879660984	1.0	0.0	-1.0
9.292700568555064	9.344217385338013	1.0	0.0	-1.0
16.6607731822277	17.9889133787183	1.0	0.0	-1.0
13.010227950559242	9.479422962268629	1.0	0.0	-1.0
5.776505303853058	15.05913736258254	1.0	0.0	-1.0
13.894399066063572	7.140873447545016	1.0	0.0	-1.0
12.561170801059115	14.00002029222188	1.0	0.0	-1.0
25.691901244015693	11.925458623828462	1.0	0.0	-1.0
28.079666033291915	13.872570776064725	1.0	0.0	-1.0
7.410757842721463	11.703266472270231	1.0	0.0	-1.0
18.722187944085743	2.386583786183932	1.0	0.0	-1.0
2.009233552877127	16.16096761766847	1.0	0.0	-1.0
3.9780801811720536	15.908324554468749	1.0	0.0	-1.0
19.948739144913553	20.380093428793202	1.0	0.0	-1.0
4.728302911550797	19.749246916396846	1.0	0.0	-1.0
16.971293451930645	24.25125611002829	1.0	0.0	-1.0
26.088218023022012	13.878159146196426	1.0	0.0	-1.0
22.59130601875098	6.91569149247269	1.0	0.0	-1.0
16.796697343264803	2.0440608203808903	1.0	0.0	-1.0
6.934521606177422	22.8430581522143	1.0	0.0	-1.0
27.892832302018753	17.749885158955358	1.0	0.0	-1.0
23.95588201950358	8.374555908713482	1.0	0.0	-1.0
26.390568807874406	21.36078755173308	1.0	0.0	-1.0
12.894997962913394	15.968483875595044	1.0	0.0	-1.0
4.229634449373388	11.979513165524875	1.0	0.0	-1.0
12.651379821017644	11.449348718245425	1.0	0.0	-1.0
13.07960602552585	23.951344983050326	1.0	0.0	-1.0
9.176949712176475	7.348196506064708	1.0	0.0	-1.0
22.46951808055021	25.700206324567176	1.0	0.0	-1.0
27.691143634654527	11.950298585463093	1.0	0.0	-1.0
12.756149951175537	19.947849131638865	1.0	0.0	-1.0
25.279738608114172	22.977217303664073	1.0	0.0	-1.0
8.743318249989295	22.026988793468163	1.0	0.0	-1.0
5.525054038669443	21.518150131209662	1.0	0.0	-1.0
4.001939021412062	13.941228496351767	1.0	0.0	-1.0
25.05645724239725	10.036301571515924	1.0	0.0	-1.0
20.808520757182507	26.736705291421345	1.0	0.0	-1.0
9.187356737755271	13.331433725330053	1.0	0.0	-1.0
26.19720472962592	15.864142070293694	1.0	0.0	-1.0
25.0627647079747	6.719626993782492	1.0	0.0	-1.0
18.233687243224676	19.373506319446708	1.0	0.0	-1.0
18.579521368808624	14.7328692627476	1.0	0.0	-1.0
7.301713821627346	9.482707074995227	1.0	0.0	-1.0
9.37336481626172	11.341398638012908	1.0	0.0	-1.0
21.05563929304667	5.636775332825155	1.0	0.0	-1.0
20.577086837322895	2.9917126412366057	1.0	0.0	-1.0
16.685326253006934	15.373494517347932	1.0	0.0	-1.0
7.063861705936117	16.586739116621494	1.0	0.0	-1.0
23.961023676825246	24.427882991036356	1.0	0.0	-1.0
30.0	15.0	1.0026359532733382	0.0	0.0
29.866162322321703	16.999304330606684	1.0026359532733382	0.0	0.0
29.46703762581565	18.96293102806929	1.0026359532733382	0.0	0.0
28.80974830014643	20.855839127452423	1.0026359532733382	0.0	0.0
27.90602368890209	22.64424963887876	1.0026359532733382	0.0	0.0
26.77199077917992	24.29624833440368	1.0026359532733382	0.0	0.0
25.427886415119637	25.78235525816894	1.0026359532733382	0.0	0.0
23.89769617094033	27.07605079691344	1.0026359532733382	0.0	0.0
22.208726327800257	28.15424892310007	1.0026359532733382	0.0	0.0
20.39111659256269	28.99770916562404	1.0026359532733382	0.0	0.0
18.477302254012923	29.59137995647556	1.0026359532733382	0.0	0.0
16.501435374361478	29.92466722632756	1.0026359532733382	0.0	0.0
14.498775344884882	29.99162345595382	1.0026359532733382	0.0	0.0
12.50505968125305	29.79105380985043	1.0026359532733382	0.0	0.0
10.555866286715492	29.326537458103687	1.0026359532733382	0.0	0.0
8.685978563574977	28.60636370601511	1.0026359532733382	0.0	0.0
6.928764702549412	27.64338407125196	1.0026359532733382	0.0	0.0
5.315582226617964	26.45478294820998	1.0026359532733382	0.0	0.0
3.875218415280637	25.061770952088352	1.0026359532733382	0.0	0.0
2.633376594873594	23.48920641495893	1.0026359532733382	0.0	0.0
1.6122174621017802	21.765151788241525	1.0026359532733382	0.0	0.0
0.82996362588122	19.920372867593542	1.0026359532733382	0.0	0.0
