x	y	r	theta	part
11.029283514929173	2.5092093088212364	1.0	4.71238898038469	1.0
7.4478581245383335	4.195236228641667	1.0	4.71238898038469	1.0
22.425025436803768	14.024086249360352	1.0	4.71238898038469	1.0
20.83040916666143	22.35436962002983	1.0	0.0	-1.0
13.782106587542268	20.418403650930365	1.0	0.0	-1.0
23.829931766218532	21.726981897183155	1.0	0.0	-1.0
13.429694528624337	16.969390436875745	1.0	0.0	-1.0
8.459028479216627	18.738086779584172	1.0	0.0	-1.0
8.654994926696226	26.606481383099396	1.0	0.0	-1.0
23.86443371802442	18.07967338493081	1.0	0.0	-1.0
12.850205499385641	22.181484026992905	1.0	0.0	-1.0
25.852262307462517	18.287648173262436	1.0	0.0	-1.0
28.141584345166123	15.746218476862635	1.0	0.0	-1.0
12.618075780209365	18.792719756550927	1.0	0.0	-1.0
15.89126641832355	26.005915214942846	1.0	0.0	-1.0
8.711087761191154	22.033528092248936	1.0	0.0	-1.0
4.507925595711631	19.135951689611556	1.0	0.0	-1.0
23.663108704138676	24.83610091133726	1.0	0.0	-1.0
17.833370840908923	20.174015170682935	1.0	0.0	-1.0
17.590395631469974	16.8610883772845	1.0	0.0	-1.0
5.513920901857889	20.85808630148721	1.0	0.0	-1.0
11.685889285009209	20.556633030636018	1.0	0.0	-1.0
9.39003107044728	16.976433069362454	1.0	0.0	-1.0
3.8171191411941705	17.263950527678283	1.0	0.0	-1.0
8.421340249285574	24.00647509879093	1.0	0.0	-1.0
27.090493411344255	19.846512623415002	1.0	0.0	-1.0
9.703292005009702	20.3020891984134	1.0	0.0	-1.0
4.245237051306808	15.31342996077885	1.0	0.0	-1.0
23.533982297994992	15.930974069847654	1.0	0.0	-1.0
13.894520050763175	26.073061125180388	1.0	0.0	-1.0
15.781260408854173	20.42079531738819	1.0	0.0	-1.0
5.600434888719344	24.053306628131278	1.0	0.0	-1.0
19.629971136939293	16.723093402462766	1.0	0.0	-1.0
6.4605726398504935	18.70768783141871	1.0	0.0	-1.0
11.905168540934987	25.89329525959069	1.0	0.0	-1.0
20.337385301206357	26.99602457761327	1.0	0.0	-1.0
24.935456124959355	20.062069900115485	1.0	0.0	-1.0
13.904109213495879	24.072384441859008	1.0	0.0	-1.0
25.01384598728043	23.338325871890518	1.0	0.0	-1.0
25.489910676717756	16.331081694208418	1.0	0.0	-1.0
18.430996070268854	27.59236996178678	1.0	0.0	-1.0
11.447002264996746	16.710366742040335	1.0	0.0	-1.0
12.231402441830427	14.87170506124177	1.0	0.0	-1.0
7.628291256163407	16.032401424523385	1.0	0.0	-1.0
12.475872537844628	27.798855972420775	1.0	0.0	-1.0
5.791488175753004	16.823120344495813	1.0	0.0	-1.0
6.145097966007382	14.69197335590972	1.0	0.0	-1.0
14.845480802459566	22.302584598238724	1.0	0.0	-1.0
10.636819771124088	18.537209859387072	1.0	0.0	-1.0
18.891096087950135	21.869388679263857	1.0	0.0	-1.0
10.689217482912431	22.285418009619722	1.0	0.0	-1.0
21.58055715877821	24.207371822481424	1.0	0.0	-1.0
2.5283117554615924	18.861254183169827	1.0	0.0	-1.0
16.60428535375757	18.59856846810376	1.0	0.0	-1.0
7.470790441830184	20.47036045801758	1.0	0.0	-1.0
16.836373852887263	22.118947993717146	1.0	0.0	-1.0
15.977538263480108	23.971002746229978	1.0	0.0	-1.0
10.516907979278654	27.328051854686016	1.0	0.0	-1.0
18.07056043200701	23.69133013046268	1.0	0.0	-1.0
4.361038160209832	22.486094475165583	1.0	0.0	-1.0
17.862387554419794	25.677750910375316	1.0	0.0	-1.0
